feature,AAVS1_Con_1,AAVS1_Con_2,AAVS1_Con_3,CERS2_1,CERS2_2,CERS2_3,CERS2_4,CERS2_5,CERS2_6,FADS3_1,FADS3_2,FADS3_3,GNPAT_1,GNPAT_2,GNPAT_3
PI 18:1;0_22:4;0,0.010053604,0.008881043,0.009833127,0.008120334,0.007779417,0.007368342,0.010105763,0.009287906,0.00850597,0.0087435,0.007124728,0.007252424,0.01101787,0.012790322,0.010639919
PI 20:1;0_20:4;0,0.003985642,0.003633167,0.004002495,0.004056046,0.004359141,0.003981599,0.005362738,0.005489508,0.004713262,0.003834506,0.002927942,0.003385442,0.003618268,0.005071034,0.003768494
PI 18:0;0_22:6;0,0.106290093,0.102547892,0.104785089,0.096215896,0.106067774,0.094268552,0.135810716,0.127733727,0.129254329,0.10059459,0.108792414,0.106832379,0.150373701,0.159248368,0.147279267
PI 18:1;0_22:5;0,0.053363414,0.05025872,0.050953094,0.038826609,0.045414581,0.037289154,0.043087911,0.042789393,0.039836925,0.0324701,0.037534943,0.031095473,0.06144988,0.069728881,0.061916018
PI 20:2;0_20:4;0,,,,0.001478709,,0.001408875,0.00221983,0.002047681,0.002007193,,,,,,
PI 20:3;0_20:3;0,0.002190188,0.001273924,0.002099238,0.001292849,0.002589884,0.001242983,0.001828666,0.001961004,0.001994082,,0.000949786,0.001453323,0.002025104,0.001771087,0.001445645
PI 18:1;0_22:6;0,0.040463055,0.036334875,0.033773246,0.026004819,0.028173997,0.024107191,0.029690451,0.026932298,0.024287799,0.021730911,0.022428143,0.020044002,0.032355249,0.041119516,0.035129533
PI 20:3;0_20:4;0,,0.004278838,0.004566487,,0.003987187,0.002344204,,0.003236411,0.003676274,0.003030747,,0.002863207,0.002741313,,0.002712196
PS 14:0;0_18:1;0,0.013762184,0.014959477,0.014421975,0.014842204,0.013918809,0.019549357,0.013454963,0.012989361,0.01439189,0.008038391,0.007022496,0.011577743,0.011515164,0.010087033,0.008405795
PS 14:1;0_18:0;0,0.027610135,0.027245644,0.024472749,0.010900945,0.008973097,0.013453682,0.008960452,0.01160993,0.011518707,0.007119926,0.007939786,0.008726612,0.011165091,0.011829191,0.01186582
PS 16:0;0_16:1;0,0.203016304,0.210030933,0.183677412,0.298185641,0.226976269,0.350745564,0.144135298,0.188451004,0.18116725,0.099029852,0.110894225,0.129783011,0.144651932,0.144298915,0.142085469
PS 15:0;0_18:1;0,0.009505287,0.013391443,,0.011743638,,0.013106813,0.009356918,0.011255822,,,,0.007726324,0.01111008,,
PS 16:0;0_17:1;0,0.007963198,0.008920455,0.010970305,0.011887212,0.010181606,0.011387746,0.005860988,0.007535247,0.010319938,,0.006822016,0.005214701,0.008348684,0.010741063,0.011244704
PS 16:1;0_17:0;0,0.01927683,0.023682838,0.027600971,0.021850244,0.021840973,0.022206577,0.012788015,0.015974324,0.02204177,,0.014428852,0.012400017,0.01806232,0.022328986,0.027035783
PS 16:0;0_18:0;0,0.088900364,0.090552218,0.081627448,0.085239499,0.091099923,0.096992049,0.071310991,0.08015839,0.073649013,0.071559648,0.058495153,0.076922608,0.100830615,0.102813561,0.094389788
PS 14:0;0_20:1;0,,,,,,,0.002498007,,,,,,,,
PS 16:0;0_18:1;0,0.57950071,0.636308465,0.552077389,0.674345694,0.633248909,0.771683536,0.473881833,0.588023336,0.56551217,0.424115554,0.39343901,0.468030906,0.463657772,0.435303475,0.420100331
PS 16:1;0_18:0;0,0.644158817,0.686685197,0.592642903,0.561395038,0.509984164,0.655464639,0.452574468,0.568634437,0.539938966,0.461176437,0.461612447,0.516539735,0.640997523,0.581528341,0.55624967
PS 17:0;0_17:1;0,0.013975407,0.017823075,0.013948967,0.014299672,0.01738493,0.014311624,0.010995763,0.011889807,0.011441788,0.01236994,0.008843041,0.011130428,0.01628928,0.013356501,0.015620143
PS 16:0;0_18:2;0,0.016820422,0.015079327,0.013937036,0.03221569,0.024689055,0.037697794,0.015215646,0.016828764,0.01886482,,0.012695142,0.014558412,0.027117366,0.020812162,
PS 16:1;0_18:1;0,0.107371743,0.101614452,0.082353419,0.135417383,0.112566613,0.161616253,0.076140915,0.096237957,0.097540203,,0.062012204,0.073542304,0.115953299,0.085271766,
PS 16:2;0_18:0;0,,,,,,,,,,,,,,,
PS 17:1;0_17:1;0,0.002281938,0.002096748,0.001544137,0.001687135,0.001921286,0.001560608,0.001144268,0.001464183,0.001157118,,0.001056199,0.000925484,0.00285561,0.002129752,
PS 16:1;0_18:2;0,,,,,,,,,,,,,,,0.014170852
PS 16:0;0_19:1;0,,,,0.010733381,0.009381931,0.011132862,0.007823203,0.010561175,,,0.007950384,,,,
PS 16:1;0_19:0;0,0.031623323,0.033526668,0.031093902,0.013144058,0.012696284,0.014420239,0.010944277,0.013839878,0.013137181,0.020192686,0.009997984,0.017837148,0.022823858,0.023393274,0.01877502
PS 17:0;0_18:1;0,0.007591624,0.009572047,0.007187831,0.005473559,0.00371393,0.006086567,0.004794943,0.006250539,0.00674334,0.006601807,0.004924765,0.006292967,0.005994727,0.005775588,0.005003487
PS 17:1;0_18:0;0,0.026584476,0.021338372,0.023140281,0.020587086,0.011605321,0.018887955,0.016097975,0.019921143,0.01959391,0.020633572,0.027351978,0.025283465,0.026338446,0.027153268,0.022979141
PS 16:1;0_19:1;0,0.033880622,0.044779882,0.033182904,0.015345361,0.018507191,0.0220965,0.014834633,0.018953598,0.01840277,,0.011491635,0.015853897,0.025108796,0.029519851,0.020680158
PS 17:0;0_18:2;0,0.007922443,0.010119833,0.007373376,0.005322793,0.00512799,0.006770814,0.00435825,0.005367684,0.005094163,,0.006046838,0.004634352,0.004387417,0.005189044,0.004686636
PS 17:1;0_18:1;0,0.037261418,0.050485924,0.03577451,0.023530617,0.022566456,0.032178977,0.024502375,0.02977147,0.030995746,,0.020983209,0.026022087,0.031969131,0.037605537,0.027538315
PS 15:0;0_20:5;0,,0.041033941,,,,,0.017574766,,0.014739772,,,,,,
PS 16:0;0_20:1;0,0.010475934,0.009879494,0.008499097,0.006739054,0.007408176,0.007998925,0.005838897,0.007936564,0.007509441,0.007749699,,0.007310583,0.007458478,0.00568458,0.006208111
PS 16:1;0_20:0;0,0.047439892,0.050397064,0.039733815,0.02896362,0.034767785,0.041768556,0.035773805,0.043486259,0.041964903,0.035619136,0.030134642,0.04230163,0.048005583,0.047304286,0.039017388
PS 17:0;0_19:1;0,0.007348482,0.009611495,0.008122295,0.003399495,0.00688655,0.005161002,0.003140473,0.004202511,0.004341351,0.005918514,,,0.004250193,,0.004538826
PS 18:0;0_18:1;0,1.463157262,1.660229021,1.417694214,0.854438715,0.814833168,0.993796374,0.888825742,1.090553911,1.02247696,1.186801261,1.185381709,1.3542949,1.146325939,1.049532436,0.979055203
PS 16:0;0_20:2;0,,,,0.005010742,,0.006431495,,0.005132743,,,0.002827293,,,,
PS 16:1;0_20:1;0,0.043768701,0.046215931,0.037599278,0.033538615,0.034823005,0.042811424,0.033595152,0.04116333,0.038962952,0.024449454,0.020386822,0.026884156,0.041747717,0.040242677,0.041598635
PS 17:1;0_19:1;0,,0.017185283,,0.004911469,,,0.004874469,,,0.009523503,,0.005698062,,,
PS 18:0;0_18:2;0,0.135103233,0.147283703,0.12697085,0.160932924,0.144444991,0.193347144,0.123206721,0.147569203,0.143981997,0.109924651,0.126910403,0.14868634,0.143221017,0.137277948,0.128657326
PS 18:1;0_18:1;0,0.266095646,0.280568072,0.238968635,0.282147278,0.261228677,0.328062161,0.230483093,0.295375823,0.278978044,0.193177994,0.208805306,0.247104647,0.241083482,0.225193352,0.216738889
PS 16:0;0_20:3;0,,0.019085233,0.017744603,0.026370114,0.035879341,0.029753413,0.015223922,0.017202923,0.017984917,0.021117225,0.017732378,0.017614042,0.019157,0.024374027,0.024952641
PS 16:1;0_20:2;0,0.005941342,0.005205872,0.004959168,0.005143674,,0.006586579,0.005440105,0.004641719,0.005490111,,0.003507907,0.004273389,0.005927219,0.0073595,0.008090238
PS 18:0;0_18:3;0,0.008698865,0.006954173,0.006612257,0.008672331,0.011863407,0.009071671,0.007430573,0.00720917,0.007928895,,0.008622271,0.008093983,0.008689818,0.01047812,0.009500443
PS 18:1;0_18:2;0,0.064811837,0.048799375,0.043499924,0.054044377,0.084994661,0.058544182,0.044700716,0.048226933,0.047874804,0.058761771,0.042589675,0.045915562,0.038787409,0.046591592,0.045792853
PS 16:0;0_20:4;0,0.095687054,0.09424464,0.094372294,0.085208107,0.107693019,0.131765259,0.054888107,0.076100052,0.074573493,,0.047664147,0.082003352,0.098823676,0.117725336,0.078138266
PS 16:1;0_20:3;0,0.038662585,0.041958071,0.034205569,0.021935254,0.033672387,0.03916551,0.020387129,0.02789099,0.026502457,,0.012015666,0.028743259,0.030648601,0.035699399,0.025306471
PS 18:1;0_18:3;0,,0.023795653,,,0.020648369,,0.015987134,0.020919177,0.02017498,,,,,,
PS 18:2;0_18:2;0,0.001648812,0.001848408,0.002149348,0.001038806,0.001472793,0.001922692,0.001203823,0.001473574,0.001030838,,0.000710103,0.001291787,0.001366428,0.001249367,0.001366468
PS 16:1;0_21:0;0,,,,0.00243425,0.001654464,0.002934902,0.002510773,0.002925177,0.003097223,0.002389496,0.001595703,,,,0.003223782
PS 17:0;0_20:1;0,0.000987261,0.001462077,0.001309033,0.001917089,0.000804871,0.001470345,0.001947896,0.002421376,0.003023232,0.001627656,0.002125806,0.001532066,0.00178253,0.001730659,0.001797418
PS 17:1;0_20:0;0,0.001142403,0.001063071,0.000857359,0.001256503,0.000574401,0.001241499,0.001053837,0.001632634,0.001643732,0.001497364,0.001809188,0.001391191,0.001969791,0.001646803,0.001279374
PS 18:0;0_19:1;0,0.009299349,0.012774821,0.009034963,0.006852295,0.003498615,0.006552496,0.00725249,0.009501399,0.00920772,0.008639713,0.008560361,0.007602491,0.010329846,0.008947951,0.007923329
PS 18:1;0_19:0;0,0.036051823,0.052582312,0.036109788,0.01895373,0.015938656,0.023128818,0.021355562,0.029268964,0.026601877,0.023393769,0.019015241,0.027202866,0.030630968,0.029429458,0.021947033
PS 16:1;0_21:1;0,,,,0.003915041,0.001636373,0.004508075,0.004574249,0.004887907,,,0.00253588,,0.006634071,0.006480454,0.007507368
PS 17:0;0_20:2;0,0.000878566,0.001003483,0.000949883,0.001214132,0.000571516,0.001414163,0.000927098,0.001288194,0.001526175,0.001886927,0.001259756,0.001127299,0.001162723,0.001044242,
PS 17:1;0_20:1;0,0.001331413,0.001939728,0.001322748,0.00194411,0.000598805,0.001854882,0.001809281,0.00191005,0.002146663,0.00230155,0.001845625,0.001156633,0.001926072,0.002438429,0.002137546
PS 18:0;0_19:2;0,,,,,,,,,0.003348033,,,0.002282886,,,
PS 18:1;0_19:1;0,0.066884692,0.094933128,0.066065378,0.038195186,0.022820127,0.045925936,0.04026908,0.051995387,0.053389036,0.05533621,0.028913157,0.041320207,0.055788236,0.058592852,0.055583863
PS 18:2;0_19:0;0,,0.007005221,0.005589581,0.003417551,0.001702552,0.003500441,0.002476018,0.003108614,0.003342349,,0.002182797,0.003211118,0.004208147,,0.004038975
PS 17:0;0_20:3;0,0.0245983,0.016164836,0.026287535,0.012661737,,0.007192849,0.018351516,0.010956717,0.021623592,0.04278594,0.015891378,0.018252923,0.021355756,0.017822658,0.017001863
PS 18:2;0_19:1;0,,0.015294019,,0.004762931,,0.004448293,,0.006345452,,,,,,0.009323694,
PS 17:0;0_20:4;0,,0.005470308,,0.002483064,0.003928558,0.00371446,0.002874912,0.003779163,0.003590003,,0.001964711,0.002997953,0.004439177,0.003841451,0.004573304
PS 17:1;0_20:3;0,,,,8.19E-05,9.07E-05,0.000175844,0.000120646,0.000175009,0.000164181,,4.07E-05,0.000146702,0.000210407,0.000192224,0.000135329
PS 16:0;0_22:1;0,0.011105235,0.012660459,,0.005470311,,0.007212484,0.006845539,0.008245013,0.007461945,0.006703637,0.004346713,0.008961327,0.010501717,0.011157281,
PS 16:1;0_22:0;0,0.027987319,0.028904705,0.024242238,0.021357714,0.020037305,0.025313308,0.025516773,0.031202092,0.029323273,0.020926532,0.026934917,0.032613791,0.030016884,0.031120078,0.030060468
PS 18:0;0_20:1;0,0.015881555,0.017819809,0.016458054,0.010637059,0.008930333,0.011936849,0.013736411,0.016971798,0.015955523,0.012944804,0.016853411,0.017908815,0.015927537,0.017675603,0.016300663
PS 18:1;0_20:0;0,0.072529045,0.08704784,0.080412518,0.048964672,0.046518414,0.062724983,0.073381979,0.090675369,0.086448433,0.062083638,0.078186378,0.090739227,0.067323425,0.072726252,0.065964339
PS 16:1;0_22:1;0,0.024992303,0.022617615,0.016738686,0.014702251,0.012104123,0.018849375,0.015669111,0.019608863,0.019204482,0.010032913,0.013883624,0.01661429,0.022976255,0.021054104,0.019023186
PS 18:0;0_20:2;0,,0.016383017,0.014435155,0.013713061,0.009190064,0.016711037,0.011886955,0.016043619,0.014752673,0.012373754,0.01564014,0.018296044,,0.015041961,0.014126408
PS 18:1;0_20:1;0,0.027057972,0.022095147,0.017559524,0.022330888,0.015582285,0.024897218,0.023695615,0.030364713,0.027500631,0.013922354,0.019288119,0.022936371,0.031030062,0.025745164,0.020621593
PS 18:2;0_20:0;0,0.003122669,0.002602685,0.001609036,0.001919727,0.001564774,0.002420523,0.002473818,0.002732033,0.002269308,0.001347269,0.001915832,0.00245564,0.002887042,0.002215,0.001795465
PS 19:1;0_19:1;0,0.001326077,0.001883977,0.001507828,0.00061704,0.001287648,0.000608375,0.000689441,0.000787532,0.00072789,0.00039262,0.000514378,0.001106162,0.000845752,0.000874989,0.000861867
PS 16:1;0_22:2;0,0.033400896,0.0376482,0.039482441,0.012314404,0.020892524,0.016448367,,0.020362907,0.014241551,0.028297749,0.007900566,,,,0.031105125
PS 18:0;0_20:3;0,0.447018038,0.522590939,0.558559883,0.230141993,0.2387765,0.232025712,0.300049531,0.350610797,0.276717677,1.00128997,0.325270762,0.330797849,0.309965237,0.452640581,0.322911427
PS 18:1;0_20:2;0,0.047708866,0.054943573,0.051361066,0.023463601,0.026563411,0.024131751,0.039526602,0.046193673,0.036741164,0.088556268,0.021705475,0.027294633,0.037676821,0.041181355,0.038939637
PS 18:2;0_20:1;0,0.009631636,0.012410201,0.010758325,0.005745303,0.006083938,0.005246249,0.009246593,0.011105912,0.008136488,0.014822405,0.003979454,0.005233853,0.006928014,0.011702029,0.006277613
PS 16:1;0_22:3;0,,0.003453727,,,,0.002303662,,,,,,,,,
PS 18:0;0_20:4;0,,0.063469188,,,,0.048134886,0.023913025,,,,,,,0.028961623,
PS 18:1;0_20:3;0,,0.024156165,,,,0.017170728,0.009074255,,,,,,,0.009969074,
PS 16:0;0_22:6;0,,,,0.021579524,0.036531095,0.023004737,0.011083855,0.010922267,0.010007674,,0.014719979,0.012827482,,,0.04568432
PS 16:1;0_22:5;0,,,,0.018801655,0.039576,0.021396412,0.011058891,0.010943109,0.009642488,0.025633217,0.009962297,0.012470334,0.081164075,0.046319667,0.036049945
PS 18:1;0_20:5;0,,,,0.032099748,,0.042929633,,0.022889508,0.019149817,,0.022912922,0.027844685,,,
PS 18:2;0_20:4;0,,,,0.004675975,0.01340551,0.008152035,0.003014384,0.003927067,0.002764528,0.007208701,0.003012705,0.005615349,0.015810739,0.008642086,0.00864055
PS 16:1;0_22:6;0,0.102407533,0.122808588,0.100337887,0.03028803,,0.034294732,0.048597825,0.061827426,0.056902873,0.184741668,,0.04713209,,,
PS 18:2;0_20:5;0,,0.015738357,0.010951488,0.001970922,,0.00396544,0.004265502,0.007094744,,0.029928124,0.048730154,0.00581731,,,
PS 16:1;0_23:0;0,0.007289478,,0.009876032,0.004200174,,0.003918385,0.004065574,0.005987923,0.005167928,0.006996133,0.003948615,0.004410312,0.005022773,0.007553046,0.004973721
PS 17:1;0_22:0;0,0.001785038,0.002856487,0.002062075,0.001496091,,0.001680339,0.001709094,0.002587213,0.002040585,0.003852738,0.003941952,0.00297671,0.001625134,0.002193188,0.002709793
PS 18:0;0_21:1;0,,,,,,,,,,0.009998941,,,,,
PS 18:1;0_21:0;0,0.010703621,0.016940856,0.011379867,0.005734209,,0.005732173,0.006348781,0.009653026,0.008141269,0.012185663,0.007300387,0.007406311,0.00673841,0.008787914,0.008216571
PS 16:1;0_23:1;0,,,,0.003166761,,0.003071365,0.002754827,0.00307374,0.002881361,,0.0023426,0.002498487,0.003324549,0.004018069,0.003304471
PS 17:1;0_22:1;0,0.002544592,0.003009021,0.002697702,0.001728068,0.001258976,0.001137842,0.000823877,0.001466502,0.001340301,,0.001882555,0.00168741,0.001451203,,0.001278619
PS 18:1;0_21:1;0,0.016648277,0.023367931,0.019987927,0.009679737,0.010833028,0.009992113,0.011925403,0.011807234,0.013437827,,0.009281478,0.011806438,0.010380936,0.015105894,0.010279487
PS 19:1;0_20:1;0,,,,,,,,,,,,,,,
PS 18:0;0_21:3;0,0.011069104,0.024040225,0.012307837,0.01389515,0.011221587,0.013833179,0.011037645,0.0145495,0.012675895,,0.012891912,0.014367342,0.012241566,0.016689988,0.011870718
PS 18:1;0_21:2;0,,,,,,,,,,,,,,,
PS 19:0;0_20:3;0,0.007860616,,0.008647849,0.004386754,0.006143966,0.005367768,0.004113971,0.004605793,0.004819527,,0.003848925,0.005702787,0.006308253,0.007492809,0.005799953
PS 17:0;0_22:4;0,0.002144275,0.003523621,0.003323257,,,0.002984324,,,,,,,,,
PS 19:0;0_20:4;0,0.006501052,0.016379666,0.010306101,0.006426428,,0.004967558,0.00779514,0.00986105,0.009165965,,0.005235907,0.007202704,0.013572565,0.013804344,0.013810901
PS 19:1;0_20:3;0,0.003324934,,,,,0.003381515,,,,,,,,,
PS 17:0;0_22:5;0,0.014242852,0.050978116,0.035319164,,,,0.012020119,0.013918496,0.013205017,0.045959244,0.010749639,,0.0097956,0.020761938,0.013439203
PS 19:1;0_20:4;0,0.00872477,,,,,,0.00589765,0.00818648,0.007770568,0.019201705,0.002268445,,0.00754322,,0.008639563
PS 16:0;0_24:0;0,0.00087465,0.001635057,0.001398257,0.003191847,,0.002661526,,,0.002770514,0.004186273,0.001380456,,,0.002417529,
PS 18:0;0_22:0;0,0.013886331,0.019910498,0.017368991,0.0136616,,0.010719781,,,0.013673482,0.028794309,0.010488474,,,0.011670571,
PS 20:0;0_20:0;0,0.000255829,0.000278096,0.000342747,,,0.000230324,,,,,0.000174887,,,,
PS 16:0;0_24:1;0,,,0.005475457,0.004112058,0.004963615,,0.003634308,0.003930729,0.003955703,0.003617357,0.002246246,0.004136816,0.007373972,,0.005100899
PS 16:1;0_24:0;0,0.028015062,0.029633998,0.023559108,0.041529347,0.031597054,0.051418449,0.043348537,0.054504062,0.049769422,0.029644773,0.034990082,0.040740944,0.041455685,0.043390044,0.033863995
PS 18:0;0_22:1;0,0.012905478,0.013228983,0.011826741,0.005978989,0.00785071,0.008062267,0.007208952,0.009015471,0.008329377,0.006874886,0.005833657,0.008904836,,0.010054728,0.007016236
PS 18:1;0_22:0;0,0.300641855,0.33603853,0.266784008,0.203231547,0.19104436,0.252133348,0.258332047,0.3219492,0.290679781,0.274882058,0.307025123,0.364956992,0.291059899,0.292654293,0.230299831
PS 20:0;0_20:1;0,,,,,,,,0.002235523,0.001433592,,,,,,
PS 16:1;0_24:1;0,0.020504871,0.023330654,0.01780642,0.021294975,0.015088006,0.025142331,0.017698016,0.023818214,0.021290276,0.011986344,0.014643955,0.017582482,0.02438636,0.022977134,0.019847672
PS 18:0;0_22:2;0,,,,,,,0.006740838,0.009098914,0.008120842,0.005606033,0.005560203,0.007753834,,0.008350596,
PS 18:1;0_22:1;0,0.056283104,0.064036683,0.052205134,0.042177909,0.038331422,0.051464064,0.047493228,0.055378101,0.053914585,0.041975772,0.049915698,0.06234131,0.059029921,0.051499855,0.049750469
PS 18:2;0_22:0;0,0.003937988,0.006124522,0.003688178,0.004713093,0.003652184,0.005326638,0.004022316,0.005873199,0.005037703,0.00370473,0.004573024,0.005965923,0.005589376,0.005055536,0.004189299
PS 20:1;0_20:1;0,,,,0.000731273,0.000934901,,0.000709179,0.001060002,0.001016748,,0.000401824,,,0.00085035,0.000866681
PS 16:1;0_24:2;0,,,,0.00198604,,0.003039269,,0.002848668,0.003238484,,0.00232329,,,,
PS 18:0;0_22:3;0,0.009184119,0.009311716,,0.004963767,,0.007149407,0.007074476,0.006791715,0.00708084,,0.006935596,0.010654072,0.005890817,0.008341696,0.005358464
PS 18:1;0_22:2;0,0.005004148,0.005630553,,0.003188479,,0.004680487,0.00471933,0.004485021,0.005027125,,0.003362925,0.006523416,0.004296084,0.006468653,0.004928298
PS 18:2;0_22:1;0,0.00111944,0.001256985,,0.000947853,,0.001335128,0.001476178,0.001068857,0.001112546,,0.001185932,0.001605046,0.001250223,0.00132617,0.001198485
PS 20:0;0_20:3;0,,0.001046404,,0.000774038,,0.001125357,0.001167015,0.001548583,0.001599732,,0.001502935,0.002154457,0.000995045,0.001447531,0.001061329
PS 18:0;0_22:4;0,0.024536893,0.028742402,0.029677915,0.015489019,,0.017776545,0.016391957,0.0207883,0.021576752,0.024332906,0.022604402,0.027633178,0.016067279,0.024208582,0.014232932
PS 18:1;0_22:3;0,0.007845026,0.009990619,,0.004501422,,,0.005208107,0.006552979,0.006778911,0.005603672,,,0.004069329,,
PS 20:0;0_20:4;0,0.003150862,0.003519496,0.003698966,0.001069697,,0.001715451,0.001829972,0.002638702,0.002636127,0.001874219,0.001481834,0.002451482,0.001041335,0.001979737,0.001016504
PS 20:1;0_20:3;0,,0.000989411,0.000874601,0.000599233,,0.000704203,0.000664873,0.000962353,0.000871064,,0.000788084,0.000914699,0.000685271,0.001169597,
PS 16:1;0_24:5;0,0.009548088,0.018006708,0.005725647,,,,,0.02286496,,,,,,,
PS 18:0;0_22:6;0,0.02320164,0.037352813,0.01278163,0.083508361,,0.043968849,0.07645255,0.068750888,0.080541169,0.134388395,0.184355427,0.166986619,,0.119604369,0.075868383
PS 18:1;0_22:5;0,0.017350111,0.031504512,0.010033304,0.065554862,,0.037727422,0.061196976,0.053024377,0.066306274,0.065078477,0.06685496,0.095611174,,0.079678177,0.052418218
PS 20:3;0_20:3;0,,,6.16E-05,0.000400009,,0.000217436,0.00069975,0.000680161,0.000726879,0.000504894,0.000524861,0.001103267,,0.00079329,0.000302715
PS 18:1;0_22:6;0,0.097591745,0.10865307,0.116880032,0.081809572,0.076744012,0.089404545,0.076713704,0.09756933,0.080996339,0.214838464,0.074126682,0.085862839,0.11046371,0.135051774,0.10265146
PS 18:2;0_22:5;0,0.008172946,0.008991563,0.010421193,0.005876529,0.005768929,0.006840719,0.004729425,0.007201908,0.006128962,0.017658198,0.005081903,0.007278069,,,
PS 20:3;0_20:4;0,,0.011633229,0.009175125,,,0.008829423,0.007006151,0.009827001,,,,0.008722614,,,
