"path","from","to","score","cal_score","Type","Significant","rep_lipid"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","LPA_16:0;0","PC_16:0;0_20:4;0",-2.38717661686149,1.8982503935299,"Suppressed","no","16:0;0_20:4;0"
"LPA_18:1;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","LPA_18:1;0","LPE_18:1;0",-1.80551463968194,1.89432959637625,"Suppressed","no","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0","LPA_20:4;0","DAG_16:0;0_20:4;0",-1.22254581035265,1.89345524091126,"Suppressed","no","16:0;0_20:4;0"
"PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_20:4;0","PA_16:0;0_20:4;0","LPC_20:4;0",-1.24025034333368,1.88549293867978,"Suppressed","no","16:0;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0","LPA_16:0;0","PS_16:0;0_20:4;0",-2.42375676292854,1.88185658645446,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PC_18:0;0_20:4;0 --> LPC_18:0;0","G3P","LPC_18:0;0",-2.42932662541638,1.87936038944926,"Suppressed","no","18:0;0_20:4;0"
"PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0","PC_16:0;0_20:4;0","PS_16:0;0_20:4;0",0.338916025651769,1.87898058506278,"Active","no","16:0;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_16:0;0","LPA_20:4;0","LPC_16:0;0",-3.13016696583636,1.86260079154897,"Suppressed","no","16:0;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","LPA_16:0;0","LPE_16:0;0",-3.56288478508938,1.85851273146938,"Suppressed","no","16:0;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","LPA_20:4;0","PC_16:0;0_20:4;0",-1.32158213327869,1.84891539702631,"Suppressed","no","16:0;0_20:4;0"
"PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0","PA_18:1;0_20:4;0","PI_18:1;0_20:4;0",0.247566886186372,1.83811683013631,"Active","no","18:1;0_20:4;0"
"DAG_18:1;0_20:3;0 --> PC_18:1;0_20:3;0 --> LPC_18:1;0","DAG_18:1;0_20:3;0","LPC_18:1;0",-0.544906558716412,1.8358166176233,"Suppressed","no","18:1;0_20:3;0"
"PI_18:0;0_20:3;0 --> DAG_18:0;0_20:3;0","PI_18:0;0_20:3;0","DAG_18:0;0_20:3;0",0.217614589038608,1.82471809056094,"Active","no","18:0;0_20:3;0"
"PI_18:1;0_20:3;0 --> DAG_18:1;0_20:3;0 --> PC_18:1;0_20:3;0 --> LPC_20:3;0","PI_18:1;0_20:3;0","LPC_20:3;0",-1.38877776175226,1.8186953452964,"Suppressed","no","18:1;0_20:3;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",-2.56795712995336,1.81723155754179,"Suppressed","no","16:0;0_20:4;0"
"DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","DAG_16:0;0_20:4;0","LPE_16:0;0",-1.99748946133457,1.80875012136485,"Suppressed","no","16:0;0_20:4;0"
"PA_17:0;0_20:4;0 --> DAG_17:0;0_20:4;0","PA_17:0;0_20:4;0","DAG_17:0;0_20:4;0",0.147699838410505,1.79344270852525,"Active","no","17:0;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","G3P","LPE_18:1;0",-3.29610542679493,1.78707966344592,"Suppressed","no","18:1;0_20:4;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",-3.30535128273288,1.78287173318865,"Suppressed","no","16:0;0_20:4;0"
"PI_18:0;0_20:3;0 --> DAG_18:0;0_20:3;0 --> PC_18:0;0_20:3;0 --> LPC_18:0;0","PI_18:0;0_20:3;0","LPC_18:0;0",-1.50102693913962,1.76821325257189,"Suppressed","no","18:0;0_20:3;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","LPA_20:4;0","LPE_16:0;0",-2.68851269077788,1.76320321652844,"Suppressed","no","16:0;0_20:4;0"
"PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","PI_18:1;0_20:4;0","LPE_18:1;0",-1.53101950323123,1.75472462453238,"Suppressed","no","18:1;0_20:4;0"
"LPA_20:4;0 --> PA_17:0;0_20:4;0","LPA_20:4;0","PA_17:0;0_20:4;0",0.0326793180181993,1.74198989370584,"Active","no","17:0;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0","LPA_16:0;0","PE_16:0;0_20:4;0",-2.19136650142275,1.72232266611483,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0","G3P","DAG_18:1;0_20:4;0",-2.19698437648514,1.71981830229055,"Suppressed","no","18:1;0_20:4;0"
"PI_16:1;0_18:0;0 --> DAG_16:1;0_18:0;0 --> PC_16:1;0_18:0;0 --> LPC_18:0;0","PI_16:1;0_18:0;0","LPC_18:0;0",-1.63576833787497,1.7076156790029,"Suppressed","no","16:1;0_18:0;0"
"PC_18:1;0_20:3;0 --> LPC_20:3;0","PC_18:1;0_20:3;0","LPC_20:3;0",-0.0675839010931389,1.69713855041041,"Suppressed","no","18:1;0_20:3;0"
"PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","PA_16:0;0_20:4;0","PC_16:0;0_20:4;0",-1.66709388727622,1.69352756427166,"Suppressed","no","16:0;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","LPA_16:0;0","PC_16:0;0_20:4;0",-2.27994728154445,1.68283469267302,"Suppressed","no","16:0;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","LPA_16:0;0","LPE_16:0;0",-3.52569510177208,1.68258989564328,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0","G3P","PI_18:1;0_20:4;0",-1.72978575751054,1.66533299857502,"Suppressed","no","18:1;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0","LPA_16:0;0","PS_16:0;0_20:4;0",-2.32001882385996,1.66497140453587,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","G3P","PC_16:0;0_20:4;0",-2.91647342417351,1.66104003004979,"Suppressed","no","16:0;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0","LPA_20:4;0","PI_16:0;0_20:4;0",-0.946659527752765,1.65803129360998,"Suppressed","no","16:0;0_20:4;0"
"DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_20:4;0","DAG_16:0;0_20:4;0","LPC_20:4;0",-0.95165212998493,1.655821947385,"Suppressed","no","16:0;0_20:4;0"
"PI_18:1;0_20:3;0 --> DAG_18:1;0_20:3;0 --> PC_18:1;0_20:3;0","PI_18:1;0_20:3;0","PC_18:1;0_20:3;0",-0.954928693944326,1.65437198925135,"Suppressed","no","18:1;0_20:3;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","G3P","LPE_16:0;0",-4.60960663632762,1.65330419652787,"Suppressed","no","16:0;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0","LPA_20:4;0","DAG_16:0;0_20:4;0",-0.979096041946235,1.64367735815661,"Suppressed","no","16:0;0_20:4;0"
"PC_18:0;0_20:3;0 --> LPC_20:3;0","PC_18:0;0_20:3;0","LPC_20:3;0",-0.190715579131909,1.64205732310485,"Suppressed","no","18:0;0_20:3;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_20:4;0","LPA_16:0;0","LPC_20:4;0",-2.96353459338261,1.63994903365671,"Suppressed","no","16:0;0_20:4;0"
"LPA_18:0;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0","LPA_18:0;0","PI_18:0;0_20:4;0",-0.987822247982928,1.63981580270535,"Suppressed","no","18:0;0_20:4;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","G3P","PC_16:0;0_20:4;0",-3.62801467302014,1.63602269595349,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_17:0;0_20:4;0 --> DAG_17:0;0_20:4;0","G3P","DAG_17:0;0_20:4;0",-1.80040242420993,1.63357439508955,"Suppressed","no","17:0;0_20:4;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0","G3P","DAG_18:0;0_20:4;0",-1.8025332799916,1.63261608019,"Suppressed","no","18:0;0_20:4;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0","G3P","PS_16:0;0_20:4;0",-3.66188130750163,1.62060947332673,"Suppressed","no","16:0;0_20:4;0"
"PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","PC_16:0;0_20:4;0","LPE_16:0;0",-1.83054649935759,1.62001762761813,"Suppressed","no","16:0;0_20:4;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_16:0;0","LPA_20:4;0","LPC_16:0;0",-3.07508771789722,1.58995523651322,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:0;0_20:4;0","G3P","PA_18:0;0_20:4;0",-1.14270068102242,1.57127838164622,"Suppressed","no","18:0;0_20:4;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_20:4;0 --> DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_18:0;0","G3P","LPE_18:0;0",-3.16701261073517,1.54875805387065,"Suppressed","no","18:0;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0","G3P","DAG_18:1;0_20:4;0",-1.99032228308319,1.54816127983098,"Suppressed","no","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_16:0;0","G3P","LPC_16:0;0",-4.25434446902461,1.54746373020661,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_20:4;0 --> DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","G3P","LPE_18:1;0",-3.17972893421494,1.54305908937078,"Suppressed","no","18:1;0_20:4;0"
"DAG_16:1;0_18:1;0 --> PE_16:1;0_18:1;0 --> PC_16:1;0_18:1;0","DAG_16:1;0_18:1;0","PC_16:1;0_18:1;0",-1.21014754751994,1.54143152564736,"Suppressed","no","16:1;0_18:1;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","LPA_20:4;0","LPE_16:0;0",-2.61004441169254,1.53568237937663,"Suppressed","no","16:0;0_20:4;0"
"PE_16:1;0_18:1;0 --> PC_16:1;0_18:1;0 --> LPC_18:1;0","PE_16:1;0_18:1;0","LPC_18:1;0",-1.22350846377384,1.53551899977104,"Suppressed","no","16:1;0_18:1;0"
"DAG_18:1;0_20:4;0 --> PE_18:1;0_20:4;0 --> LPE_18:1;0","DAG_18:1;0_20:4;0","LPE_18:1;0",-1.22980062247299,1.53273456864224,"Suppressed","no","18:1;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0","LPA_16:0;0","PE_16:0;0_20:4;0",-2.07539846511616,1.50989976371122,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","G3P","LPE_16:0;0",-3.90699766703848,1.50905327422857,"Suppressed","no","16:0;0_20:4;0"
"PC_16:1;0_18:0;0 --> LPC_16:1;0","PC_16:1;0_18:0;0","LPC_16:1;0",-0.503199975553929,1.50227181589084,"Suppressed","no","16:1;0_18:0;0"
"LPA_22:6;0 --> PA_17:0;0_22:6;0 --> DAG_17:0;0_22:6;0 --> PC_17:0;0_22:6;0 --> LPC_22:6;0","LPA_22:6;0","LPC_22:6;0",-2.69909433214994,1.49598527026124,"Suppressed","no","17:0;0_22:6;0"
"LPA_22:6;0 --> PA_17:0;0_22:6;0 --> DAG_17:0;0_22:6;0","LPA_22:6;0","DAG_17:0;0_22:6;0",-1.32306054209076,1.49146481756493,"Suppressed","no","17:0;0_22:6;0"
"PC_16:1;0_20:4;0 --> LPC_20:4;0","PC_16:1;0_20:4;0","LPC_20:4;0",-0.546949449538752,1.48270110298057,"Suppressed","no","16:1;0_20:4;0"
"DAG_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_18:0;0","DAG_18:0;0_20:4;0","LPE_18:0;0",-1.34605762902336,1.48128805505964,"Suppressed","no","18:0;0_20:4;0"
"PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0","PA_16:0;0_20:4;0","DAG_16:0;0_20:4;0",-1.37805865030354,1.4671268356648,"Suppressed","no","16:0;0_20:4;0"
"PC_14:0;0_18:1;0 --> LPC_18:1;0","PC_14:0;0_18:1;0","LPC_18:1;0",-0.583220610682338,1.46647570831846,"Suppressed","no","14:0;0_18:1;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0","G3P","DAG_16:0;0_20:4;0",-2.77118210338327,1.46384963099469,"Suppressed","no","16:0;0_20:4;0"
"PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_16:0;0","PA_16:0;0_20:4;0","LPC_16:0;0",-3.35719688370654,1.46352481630619,"Suppressed","no","16:0;0_20:4;0"
"PE_16:1;0_18:1;0 --> PC_16:1;0_18:1;0 --> LPC_16:1;0","PE_16:1;0_18:1;0","LPC_16:1;0",-1.38639271816457,1.4634388107609,"Suppressed","no","16:1;0_18:1;0"
"PC_16:0;0_20:4;0 --> LPC_20:4;0","PC_16:0;0_20:4;0","LPC_20:4;0",-0.596006601493979,1.46075607485419,"Suppressed","no","16:0;0_20:4;0"
"PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_16:0;0","PS_16:0;0_20:4;0","LPC_16:0;0",-2.20496595830404,1.45162906313742,"Suppressed","no","16:0;0_20:4;0"
"DAG_18:0;0_20:3;0 --> PC_18:0;0_20:3;0 --> LPC_18:0;0","DAG_18:0;0_20:3;0","LPC_18:0;0",-1.41794306570701,1.44947702530348,"Suppressed","no","18:0;0_20:3;0"
"LPA_20:4;0 --> PA_16:0;0_20:4;0","LPA_20:4;0","PA_16:0;0_20:4;0",-0.629618391919509,1.44572031234316,"Suppressed","no","16:0;0_20:4;0"
"PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","PI_16:0;0_20:4;0","PC_16:0;0_20:4;0",-1.44452859997908,1.43771228878899,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_18:1;0_20:4;0","G3P","PA_18:1;0_20:4;0",-1.45931612330094,1.43116845507088,"Suppressed","no","18:1;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","G3P","PC_16:0;0_20:4;0",-2.85976288350496,1.42436165755287,"Suppressed","no","16:0;0_20:4;0"
"PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","PA_16:0;0_20:4;0","PC_16:0;0_20:4;0",-1.49241594570533,1.4165209898261,"Suppressed","no","16:0;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_20:4;0","LPA_16:0;0","LPC_20:4;0",-2.91131581142174,1.40138014118297,"Suppressed","no","16:0;0_20:4;0"
"PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","PA_16:0;0_20:4;0","LPE_16:0;0",-2.919079519278,1.39791919751983,"Suppressed","no","16:0;0_20:4;0"
"PI_18:1;0_20:3;0 --> DAG_18:1;0_20:3;0 --> PC_18:1;0_20:3;0 --> LPC_18:1;0","PI_18:1;0_20:3;0","LPC_18:1;0",-2.32688786875922,1.39679682888854,"Suppressed","no","18:1;0_20:3;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",-4.16161847234763,1.39317145668986,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0","G3P","PE_16:0;0_20:4;0",-3.53196188176629,1.38520190156222,"Suppressed","no","16:0;0_20:4;0"
"PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","PS_16:0;0_20:4;0","LPE_16:0;0",-1.5667974694734,1.38360538167159,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","G3P","LPE_16:0;0",-4.62432716189982,1.38102922971862,"Suppressed","no","16:0;0_20:4;0"
"LPA_18:1;0 --> PA_18:1;0_20:4;0 --> PI_18:1;0_20:4;0","LPA_18:1;0","PI_18:1;0_20:4;0",-1.63917717664486,1.35157562537051,"Suppressed","no","18:1;0_20:4;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","G3P","PC_16:0;0_20:4;0",-3.61282470082305,1.34896231266711,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_16:0;0","G3P","LPC_16:0;0",-4.26489659721568,1.3461680046068,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> PS_16:0;0_20:4;0","G3P","PS_16:0;0_20:4;0",-3.6494048468901,1.33256850559167,"Suppressed","no","16:0;0_20:4;0"
"PS_18:0;0_20:4;0 --> PE_18:0;0_20:4;0 --> LPE_18:0;0","PS_18:0;0_20:4;0","LPE_18:0;0",-1.71715428614669,1.31706888429613,"Suppressed","no","18:0;0_20:4;0"
"LPA_20:3;0 --> PA_16:0;0_20:3;0 --> PI_16:0;0_20:3;0 --> DAG_16:0;0_20:3;0 --> PC_16:0;0_20:3;0 --> LPC_20:3;0","LPA_20:3;0","LPC_20:3;0",-3.69203746555477,1.31346221432022,"Suppressed","no","16:0;0_20:3;0"
"PC_16:1;0_17:0;0 --> LPC_16:1;0","PC_16:1;0_17:0;0","LPC_16:1;0",-0.944731423118002,1.30475892226998,"Suppressed","no","16:1;0_17:0;0"
"PA_16:1;0_18:1;0 --> DAG_16:1;0_18:1;0 --> PE_16:1;0_18:1;0 --> PC_16:1;0_18:1;0","PA_16:1;0_18:1;0","PC_16:1;0_18:1;0",-2.53782816810992,1.30193014033891,"Suppressed","no","16:1;0_18:1;0"
"PI_16:1;0_18:1;0 --> DAG_16:1;0_18:1;0 --> PE_16:1;0_18:1;0 --> PC_16:1;0_18:1;0","PI_16:1;0_18:1;0","PC_16:1;0_18:1;0",-2.53782816810992,1.30193014033891,"Suppressed","no","16:1;0_18:1;0"
"DAG_16:1;0_18:1;0 --> PE_16:1;0_18:1;0 --> PC_16:1;0_18:1;0 --> LPC_18:1;0","DAG_16:1;0_18:1;0","LPC_18:1;0",-2.54791387948044,1.29739426908844,"Suppressed","no","16:1;0_18:1;0"
"LPA_22:6;0 --> PA_17:0;0_22:6;0 --> DAG_17:0;0_22:6;0 --> PC_17:0;0_22:6;0","LPA_22:6;0","PC_17:0;0_22:6;0",-2.6357445221207,1.25789398276992,"Suppressed","no","17:0;0_22:6;0"
"PA_17:0;0_22:6;0 --> DAG_17:0;0_22:6;0 --> PC_17:0;0_22:6;0 --> LPC_22:6;0","PA_17:0;0_22:6;0","LPC_22:6;0",-2.6357445221207,1.25789398276992,"Suppressed","no","17:0;0_22:6;0"
"PC_18:0;0_22:6;0 --> LPC_22:6;0","PC_18:0;0_22:6;0","LPC_22:6;0",-1.06317000391833,1.25177708611929,"Suppressed","no","18:0;0_22:6;0"
"LPA_22:6;0 --> PA_17:0;0_22:6;0","LPA_22:6;0","PA_17:0;0_22:6;0",-1.08027440897749,1.2441256706753,"Suppressed","no","17:0;0_22:6;0"
"PA_17:0;0_22:6;0 --> DAG_17:0;0_22:6;0","PA_17:0;0_22:6;0","DAG_17:0;0_22:6;0",-1.08027440897749,1.2441256706753,"Suppressed","no","17:0;0_22:6;0"
"PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0","PI_16:0;0_20:4;0","DAG_16:0;0_20:4;0",-1.09932247370362,1.23560478636979,"Suppressed","no","16:0;0_20:4;0"
"PC_18:1;0_20:4;0 --> LPC_18:1;0","PC_18:1;0_20:4;0","LPC_18:1;0",-1.10012846600425,1.23524423703087,"Suppressed","no","18:1;0_20:4;0"
"DAG_16:1;0_18:1;0 --> PE_16:1;0_18:1;0 --> PC_16:1;0_18:1;0 --> LPC_16:1;0","DAG_16:1;0_18:1;0","LPC_16:1;0",-2.6889757816593,1.23395416029267,"Suppressed","no","16:1;0_18:1;0"
"LPA_16:0;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PC_16:0;0_20:4;0","LPA_16:0;0","PC_16:0;0_20:4;0",-3.29309628342671,1.23118817495257,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0","G3P","PI_16:0;0_20:4;0",-2.69556117001374,1.23099249773733,"Suppressed","no","16:0;0_20:4;0"
"PA_16:0;0_20:4;0 --> PI_16:0;0_20:4;0","PA_16:0;0_20:4;0","PI_16:0;0_20:4;0",-1.11824580038213,1.22713970187847,"Suppressed","no","16:0;0_20:4;0"
"PI_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> PC_16:0;0_20:4;0 --> LPC_16:0;0","PI_16:0;0_20:4;0","LPC_16:0;0",-3.30545786582251,1.2256775682874,"Suppressed","no","16:0;0_20:4;0"
"LPA_20:4;0 --> PA_16:1;0_20:4;0 --> DAG_16:1;0_20:4;0 --> PC_16:1;0_20:4;0 --> LPC_20:4;0","LPA_20:4;0","LPC_20:4;0",-3.30739337049473,1.2248147495474,"Suppressed","no","16:1;0_20:4;0"
"PC_16:1;0_18:0;0 --> LPC_18:0;0","PC_16:1;0_18:0;0","LPC_18:0;0",-1.12669194875525,1.22336143599428,"Suppressed","no","16:1;0_18:0;0"
"PE_16:0;0_18:1;0 --> PC_16:0;0_18:1;0","PE_16:0;0_18:1;0","PC_16:0;0_18:1;0",-1.12936151162947,1.22216724452525,"Suppressed","no","16:0;0_18:1;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0","G3P","DAG_16:0;0_20:4;0",-2.7236520153155,1.21835913426653,"Suppressed","no","16:0;0_20:4;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_20:4;0 --> PI_18:0;0_20:4;0","G3P","PI_18:0;0_20:4;0",-2.73120913142193,1.21496045425039,"Suppressed","no","18:0;0_20:4;0"
"G3P --> LPA_20:4;0 --> PA_16:0;0_20:4;0 --> DAG_16:0;0_20:4;0 --> PE_16:0;0_20:4;0 --> LPE_16:0;0","G3P","LPE_16:0;0",-3.91416077473944,1.21391513566566,"Suppressed","no","16:0;0_20:4;0"
