"name","sub_class_id","FA_sum","FA_split"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/18:0],3'-[16:0/20:4(5Z,8Z,11Z,14Z)])","[GP1201]","74:8","16:0_18:0_20:4_20:4"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)],3'-[20:0/16:0])","[GP1201]","74:6","16:0_18:2_20:0_20:4"
"CL(1'-[20:0/20:4(5Z,8Z,11Z,14Z)],3'-[18:2(9Z,12Z)/18:0])","[GP1201]","76:6","18:0_18:2_20:0_20:4"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)],3'-[18:0/20:0])","[GP1201]","78:8","18:0_20:0_20:4_20:4"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)],3'-[18:2(9Z,12Z)/18:2(9Z,12Z)])","[GP1201]","76:12","18:2_18:2_20:4_20:4"
"DG(13:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]","[GL0201]","35:5","13:0_22:5"
"DG(15:1(9Z)/22:2(13Z,16Z)/0:0)[iso2]","[GL0201]","37:3","15:1_22:2"
"TG(16:1(9Z)/18:2(9Z,12Z)/20:0)[iso6]","[GL0301]","54:3","16:1_18:2_20:0"
"TG(17:2(9Z,12Z)/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","59:6","17:2_20:1_22:3"
"TG(13:0/13:0/17:1(9Z))[iso3]","[GL0301]","43:1","13:0_13:0_17:1"
"TG(18:2(9Z,12Z)/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","[GL0301]","60:8","18:2_20:2_22:4"
"TG(12:0/19:0/19:0)[iso3]","[GL0301]","50:0","12:0_19:0_19:0"
"TG(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]","[GL0301]","61:12","17:0_22:6_22:6"
"TG(14:1(9Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]","[GL0301]","54:5","14:1_20:2_20:2"
"TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","[GL0301]","54:8","12:0_20:4_22:4"
"TG(13:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]","[GL0301]","49:5","13:0_18:2_18:3"
"TG(14:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]","[GL0301]","54:6","14:0_20:2_20:4"
"TG(15:1(9Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]","[GL0301]","53:6","15:1_18:0_20:5"
"TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6]","[GL0301]","56:5","16:1_18:3_22:1"
"TG(18:0/19:1(9Z)/21:0)[iso6]","[GL0301]","58:1","18:0_19:1_21:0"
"TG(15:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]","[GL0301]","53:7","15:1_18:2_20:4"
"TG(18:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6]","[GL0301]","56:5","18:0_18:3_20:2"
"TG(17:2(9Z,12Z)/19:1(9Z)/20:2(11Z,14Z))[iso6]","[GL0301]","56:5","17:2_19:1_20:2"
"PC(16:0/5:1(4E))","[GP0101]","21:1","16:0_5:1"
"PC(17:1(9Z)/21:0)","[GP0101]","38:1","17:1_21:0"
"PC(22:2(13Z,16Z)/15:1(9Z))","[GP0101]","37:3","15:1_22:2"
"PC(19:1(9Z)/0:0)","[GP0105]","19:1","19:1"
"PE(O-16:0/15:1(9Z))","[GP0202]","31:1","16:0_15:1"
"PE(22:0/14:0)","[GP0201]","36:0","14:0_22:0"
"PS(16:0/18:1(11Z))","[GP0301]","34:1","16:0_18:1"
"PG(20:3(8Z,11Z,14Z)/17:1(9Z))","[GP0401]","37:4","17:1_20:3"
"PG(8:0/8:0)","[GP0401]","16:0","8:0_8:0"
"PI(15:1(9Z)/19:0)","[GP0601]","34:1","15:1_19:0"
"PI(22:0/14:1(9Z))","[GP0601]","36:1","14:1_22:0"
"PA(18:4(6Z,9Z,12Z,15Z)/15:1(9Z))","[GP1001]","33:5","15:1_18:4"
"PA(19:1(9Z)/14:0)","[GP1001]","33:1","14:0_19:1"
"PA(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))","[GP1001]","34:5","16:1_18:4"
"CL(1'-[18:1(9Z)/20:0],3'-[18:0/18:1(9Z)])","[GP1201]","74:2","18:0_18:1_18:1_20:0"
"CL(1'-[18:1(9Z)/20:4(5Z,8Z,11Z,14Z)],3'-[18:1(9Z)/16:0])","[GP1201]","72:6","16:0_18:1_18:1_20:4"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/18:0],3'-[18:2(9Z,12Z)/16:0])","[GP1201]","72:6","16:0_18:0_18:2_20:4"
"LacCer(d18:0/22:0)","[SP0501]","40:0","18:0_22:0"
"GlcCer(d15:2(4E,6E)/20:0)","[SP0501]","35:2","15:2_20:0"
"Cer(d20:0/16:0)","[SP0202]","36:0","20:0_16:0"
"TG(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","59:10","17:2_20:5_22:3"
"TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","62:8","20:1_20:4_22:3"
"TG(19:1(9Z)/19:1(9Z)/22:3(10Z,13Z,16Z))[iso3]","[GL0301]","60:5","19:1_19:1_22:3"
"TG(22:0/22:0/22:1(11Z))[iso3]","[GL0301]","66:1","22:0_22:0_22:1"
"PC(21:0/21:0)","[GP0101]","42:0","21:0_21:0"
"PG(13:0/17:1(9Z))","[GP0401]","30:1","13:0_17:1"
"PA(22:0/17:1(9Z))","[GP1001]","39:1","17:1_22:0"
"PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/12:0)","[GP0601]","34:6","12:0_22:6"
"CL(1'-[18:1(9Z)/20:0],3'-[16:0/20:4(5Z,8Z,11Z,14Z)])","[GP1201]","74:5","16:0_18:1_20:0_20:4"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/18:0],3'-[20:0/20:0])","[GP1201]","78:4","18:0_20:0_20:0_20:4"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/18:1(9Z)],3'-[16:0/18:0])","[GP1201]","72:5","16:0_18:0_18:1_20:4"
"CL(1'-[18:2(9Z,12Z)/20:0],3'-[20:0/20:4(5Z,8Z,11Z,14Z)])","[GP1201]","78:6","18:2_20:0_20:0_20:4"
"CL(1'-[18:2(9Z,12Z)/18:2(9Z,12Z)],3'-[18:0/20:4(5Z,8Z,11Z,14Z)])","[GP1201]","74:8","18:0_18:2_18:2_20:4"
"Cer(d14:1/18:0)","[SP0201]","32:1","14:1_18:0"
"PS(12:0/20:1(11Z))","[GP0301]","32:1","12:0_20:1"
"PS(18:4(6Z,9Z,12Z,15Z)/17:0)","[GP0301]","35:4","17:0_18:4"
"PS(18:4(6Z,9Z,12Z,15Z)/22:0)","[GP0301]","40:4","18:4_22:0"
"PS(20:1(11Z)/15:0)","[GP0301]","35:1","15:0_20:1"
"PS(19:0/19:0)","[GP0301]","38:0","19:0_19:0"
"PC(22:2(13Z,16Z)/14:1(9Z))","[GP0101]","36:3","14:1_22:2"
"PS(15:0/22:2(13Z,16Z))","[GP0301]","37:2","15:0_22:2"
"PS(17:0/20:5(5Z,8Z,11Z,14Z,17Z))","[GP0301]","37:5","17:0_20:5"
"PC(18:1(9Z)/18:3(6Z,9Z,12Z))","[GP0101]","36:4","18:1_18:3"
"PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)","[GP0101]","36:5","14:0_22:5"
"PC(4:0/18:0)","[GP0101]","22:0","18:0_4:0"
"PC(8:0/18:0)","[GP0101]","26:0","18:0_8:0"
"PI(20:5(5Z,8Z,11Z,14Z,17Z)/21:0)","[GP0601]","41:5","20:5_21:0"
"PI(18:3(6Z,9Z,12Z)/16:1(9Z))","[GP0601]","34:4","16:1_18:3"
"PI(20:4(5Z,8Z,11Z,14Z)/19:0)","[GP0601]","39:4","19:0_20:4"
"PI(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","[GP0601]","40:7","18:3_22:4"
"PI(17:0/20:0)","[GP0601]","37:0","17:0_20:0"
"PA(22:2(13Z,16Z)/13:0)","[GP1001]","35:2","13:0_22:2"
"PA(21:0/16:1(9Z))","[GP1001]","37:1","16:1_21:0"
"PA(22:4(7Z,10Z,13Z,16Z)/13:0)","[GP1001]","35:4","13:0_22:4"
"PA(19:0/20:5(5Z,8Z,11Z,14Z,17Z))","[GP1001]","39:5","19:0_20:5"
"PE(22:2(13Z,16Z)/0:0)","[GP0205]","22:2","22:2"
"PE(12:0/17:0)","[GP0201]","29:0","12:0_17:0"
"PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","[GP0201]","36:5","18:1_18:4"
"PE(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","[GP0201]","36:5","18:2_18:3"
"PE(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))","[GP0201]","38:8","18:3_20:5"
"PE(13:0/22:0)","[GP0201]","35:0","13:0_22:0"
"PE(14:0/22:2(13Z,16Z))","[GP0201]","36:2","14:0_22:2"
"PE(19:0/18:1(9Z))","[GP0201]","37:1","18:1_19:0"
"PG(18:3(6Z,9Z,12Z)/15:0)","[GP0401]","33:3","15:0_18:3"
"PG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","[GP0401]","38:8","18:3_20:5"
"PG(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)","[GP0401]","34:5","14:0_20:5"
"PG(22:2(13Z,16Z)/21:0)","[GP0401]","43:2","21:0_22:2"
"PG(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","[GP0401]","39:6","17:0_22:6"
"PG(22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","[GP0401]","44:6","22:0_22:6"
"PG(16:0/13:0)","[GP0401]","29:0","13:0_16:0"
"PG(16:0/20:2(11Z,14Z))","[GP0401]","36:2","16:0_20:2"
"PG(16:1(9Z)/16:1(9Z))","[GP0401]","32:2","16:1_16:1"
"PA(P-20:0/0:0)","[GP1007]","20:0","20:0_0:0"
"PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","[GP0203]","38:6","16:0_22:6"
"DG(18:0/20:2(11Z,14Z)/0:0)[iso2]","[GL0201]","38:2","18:0_20:2"
"DG(19:0/20:1(11Z)/0:0)[iso2]","[GL0201]","39:1","19:0_20:1"
"DG(13:0/13:0/0:0)","[GL0201]","26:0","13:0_13:0"
"DG(13:0/22:0/0:0)[iso2]","[GL0201]","35:0","13:0_22:0"
"DG(20:0/18:0)","[GL0201]","38:0","18:0_20:0"
"TG(13:0/13:0/20:4(5Z,8Z,11Z,14Z))[iso3]","[GL0301]","46:4","13:0_13:0_20:4"
"TG(12:0/14:0/18:3(9Z,12Z,15Z))[iso6]","[GL0301]","44:3","12:0_14:0_18:3"
"TG(12:0/16:0/16:1(9Z))[iso6]","[GL0301]","44:1","12:0_16:0_16:1"
"TG(12:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]","[GL0301]","50:8","12:0_18:3_20:5"
"TG(14:0/17:0/18:1(9Z))[iso6]","[GL0301]","49:1","14:0_17:0_18:1"
"TG(14:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z))[iso6]","[GL0301]","50:5","14:1_16:0_20:4"
"TG(15:0/17:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]","[GL0301]","52:5","15:0_17:0_20:5"
"TG(12:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","52:9","12:0_18:3_22:6"
"TG(14:0/15:0/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","51:3","14:0_15:0_22:3"
"TG(13:0/17:0/20:0)[iso6]","[GL0301]","50:0","13:0_17:0_20:0"
"TG(14:1(9Z)/16:0/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","52:4","14:1_16:0_22:3"
"TG(15:0/18:0/20:3(8Z,11Z,14Z))[iso6]","[GL0301]","53:3","15:0_18:0_20:3"
"TG(17:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]","[GL0301]","53:6","17:0_18:2_18:4"
"TG(13:0/19:0/20:0)[iso6]","[GL0301]","52:0","13:0_19:0_20:0"
"TG(14:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","54:8","14:0_18:2_22:6"
"TG(14:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","54:5","14:0_18:2_22:3"
"TG(15:0/17:0/22:4(7Z,10Z,13Z,16Z))[iso6]","[GL0301]","54:4","15:0_17:0_22:4"
"TG(17:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]","[GL0301]","55:5","17:0_18:0_20:5"
"TG(17:0/18:3(9Z,12Z,15Z)/20:0)[iso6]","[GL0301]","55:3","17:0_18:3_20:0"
"TG(18:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]","[GL0301]","56:6","18:0_18:3_20:3"
"TG(16:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]","[GL0301]","56:7","16:1_20:2_20:4"
"TG(12:0/21:0/22:2(13Z,16Z))[iso6]","[GL0301]","55:2","12:0_21:0_22:2"
"TG(16:0/18:3(6Z,9Z,12Z)/21:0)[iso6]","[GL0301]","55:3","16:0_18:3_21:0"
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]","[GL0301]","56:10","18:3_18:4_20:3"
"TG(14:1(9Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","58:8","14:1_22:2_22:5"
"TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]","[GL0301]","58:7","18:3_20:2_20:2"
"TG(20:1(11Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3]","[GL0301]","60:7","20:1_20:3_20:3"
"TG(16:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","[GL0301]","60:6","16:0_22:2_22:4"
"TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6]","[GL0301]","60:7","18:3_20:4_22:0"
"TG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","62:13","18:4_22:4_22:5"
"TG(18:3(9Z,12Z,15Z)/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","[GL0301]","62:9","18:3_22:2_22:4"
"TG(20:0/20:0/20:1(11Z))[iso3]","[GL0301]","60:1","20:0_20:0_20:1"
"TG(20:0/20:0/22:2(13Z,16Z))[iso3]","[GL0301]","62:2","20:0_20:0_22:2"
"TG(20:1(11Z)/21:0/22:2(13Z,16Z))[iso6]","[GL0301]","63:3","20:1_21:0_22:2"
"TG(20:2(11Z,14Z)/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","[GL0301]","64:8","20:2_22:2_22:4"
"TG(20:1(11Z)/20:1(11Z)/22:0)[iso3]","[GL0301]","62:2","20:1_20:1_22:0"
"TG(22:1(13Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3]","[GL0301]","66:7","22:1_22:3_22:3"
"SM(d18:1/14:0)","[SP0301]","32:1","18:1_14:0"
"CL(1'-[16:0/16:0],3'-[18:0/20:0])","[GP1201]","70:0","16:0_16:0_18:0_20:0"
"CL(1'-[18:0/16:0],3'-[18:0/18:1(9Z)])","[GP1201]","70:1","16:0_18:0_18:0_18:1"
"CL(1'-[16:0/18:0],3'-[20:4(5Z,8Z,11Z,14Z)/20:0])","[GP1201]","74:4","16:0_18:0_20:0_20:4"
"CL(1'-[16:0/18:0],3'-[20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)])","[GP1201]","74:8","16:0_18:0_20:4_20:4"
"CL(1'-[18:1(9Z)/18:0],3'-[18:2(9Z,12Z)/18:0])","[GP1201]","72:3","18:0_18:0_18:1_18:2"
"CL(1'-[20:0/18:2(9Z,12Z)],3'-[20:4(5Z,8Z,11Z,14Z)/16:0])","[GP1201]","74:6","16:0_18:2_20:0_20:4"
"PC(18:3(6Z,9Z,12Z)/22:1(13Z))","[GP0101]","40:4","18:3_22:1"
"PE(P-18:0/22:0)","[GP0203]","40:0","18:0_22:0"
"PE(P-16:0/22:4(7Z,10Z,13Z,16Z))","[GP0203]","38:4","16:0_22:4"
"TG(18:2(9Z,12Z)/22:0/22:0)[iso3]","[GL0301]","62:2","18:2_22:0_22:0"
"TG(18:4(6Z,9Z,12Z,15Z)/20:0/20:1(11Z))[iso6]","[GL0301]","58:5","18:4_20:0_20:1"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)],3'-[18:2(9Z,12Z)/18:1(9Z)])","[GP1201]","76:11","18:1_18:2_20:4_20:4"
"CL(1'-[20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)],3'-[20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)])","[GP1201]","78:14","18:2_20:4_20:4_20:4"
"TG(14:0/17:0/18:0)[iso6]","[GL0301]","49:0","14:0_17:0_18:0"
"PS(20:2(11Z,14Z)/22:0)","[GP0301]","42:2","20:2_22:0"
"PA(18:4(6Z,9Z,12Z,15Z)/14:0)","[GP1001]","32:4","14:0_18:4"
"TG(17:1(9Z)/18:0/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","57:4","17:1_18:0_22:3"
"SM(d20:1/19:0)","[SP0301]","39:1","20:1_19:0"
"GalCer(d18:2/23:0)","[SP0501]","41:2","18:2_23:0"
"CL(1'-[18:2(9Z,12Z)/18:2(9Z,12Z)],3'-[18:2(9Z,12Z)/0:0])","[GP1202]","54:6","0:0_18:2_18:2_18:2"
"PS(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","[GP0103]","44:10","22:4_22:6"
"PC(13:0/20:3(8Z,11Z,14Z))","[GP0101]","33:3","13:0_20:3"
"PC(14:0/15:1(9Z))","[GP0101]","29:1","14:0_15:1"
"PC(14:1(9Z)/17:1(9Z))","[GP0101]","31:2","14:1_17:1"
"PC(14:1(9Z)/20:1(11Z))","[GP0101]","34:2","14:1_20:1"
"PC(15:0/18:1(9Z))","[GP0101]","33:1","15:0_18:1"
"PC(16:1(9Z)/22:2(13Z,16Z))","[GP0101]","38:3","16:1_22:2"
"PC(17:1(9Z)/16:1(9Z))","[GP0101]","33:2","16:1_17:1"
"PC(18:1(9Z)/21:0)","[GP0101]","39:1","18:1_21:0"
"PC(18:3(6Z,9Z,12Z)/18:0)","[GP0101]","36:3","18:0_18:3"
"PC(18:3(9Z,12Z,15Z)/17:1(9Z))","[GP0101]","35:4","17:1_18:3"
"PC(20:1(11Z)/17:1(9Z))","[GP0101]","37:2","17:1_20:1"
"PC(20:2(11Z,14Z)/22:1(11Z))","[GP0101]","42:3","20:2_22:1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/19:1(9Z))","[GP0101]","39:6","19:1_20:5"
"PC(21:0/18:3(9Z,12Z,15Z))","[GP0101]","39:3","18:3_21:0"
"PC(22:1(11Z)/20:0)","[GP0101]","42:1","20:0_22:1"
"PC(22:1(11Z)/22:0)","[GP0101]","44:1","22:0_22:1"
"PC(22:2(13Z,16Z)/20:2(11Z,14Z))","[GP0101]","42:4","20:2_22:2"
"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:1(9Z))","[GP0101]","41:7","19:1_22:6"
"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0)","[GP0101]","35:6","13:0_22:6"
"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","[GP0101]","40:8","18:2_22:6"
"PC(O-16:0/12:0)","[GP0102]","28:0","16:0_12:0"
"PC(P-20:0/14:1(9Z))","[GP0103]","34:1","20:0_14:1"
"PC(P-20:0/18:3(9Z,12Z,15Z))","[GP0103]","38:3","20:0_18:3"
"PE(17:2(9Z,12Z)/18:3(6Z,9Z,12Z))","[GP0201]","35:5","17:2_18:3"
"PE(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","[GP0201]","39:6","17:2_22:4"
"PE(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","[GP0201]","36:5","18:2_18:3"
"PE(20:3(8Z,11Z,14Z)/22:1(11Z))","[GP0201]","42:4","20:3_22:1"
"PE(21:0/14:1(9Z))","[GP0201]","35:1","14:1_21:0"
"PE(O-18:0/18:3(9Z,12Z,15Z))","[GP0202]","36:3","18:0_18:3"
"PE(O-20:0/15:1(9Z))","[GP0202]","35:1","20:0_15:1"
"PE(O-20:0/20:4(5Z,8Z,11Z,14Z))","[GP0202]","40:4","20:0_20:4"
"PE(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))","[GP0201]","42:7","20:5_22:2"
"PE(22:4(7Z,10Z,13Z,16Z)/13:0)","[GP0201]","35:4","13:0_22:4"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:0)","[GP0201]","44:6","22:0_22:6"
"PE(21:0/18:0)","[GP0201]","39:0","18:0_21:0"
"PE(P-16:0/15:0)","[GP0203]","31:0","16:0_15:0"
"PE(P-20:0/15:0)","[GP0203]","35:0","20:0_15:0"
"TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3]","[GL0301]","53:8","17:2_18:3_18:3"
"TG(12:0/16:0/20:1(11Z))[iso6]","[GL0301]","48:1","12:0_16:0_20:1"
"TG(15:1(9Z)/17:0/19:0)[iso6]","[GL0301]","51:1","15:1_17:0_19:0"
"TG(17:2(9Z,12Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","58:9","17:2_19:1_22:6"
"CL(1'-[20:0/18:2(9Z,12Z)],3'-[20:0/18:2(9Z,12Z)])","[GP1201]","76:4","18:2_18:2_20:0_20:0"
"PI(18:2(9Z,12Z)/17:0)","[GP0601]","35:2","17:0_18:2"
"TG(14:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6]","[GL0301]","52:4","14:1_18:3_20:0"
"TG(15:0/17:0/22:0)[iso6]","[GL0301]","54:0","15:0_17:0_22:0"
"TG(15:1(9Z)/19:1(9Z)/22:2(13Z,16Z))[iso6]","[GL0301]","56:4","15:1_19:1_22:2"
"PG(16:0/20:4(5Z,8Z,11Z,14Z))","[GP0401]","36:4","16:0_20:4"
"MG(18:1(9Z)/0:0/0:0)[rac]","[GL0101]","18:1","18:1"
"TG(14:0/16:1(9Z)/14:0) (d5)","[GL0301]","44:1","14:0_14:0_16:1"
"SM(d18:0/26:1(17Z))","[SP0301]","44:1","18:0_26:1"
"PC(16:0/16:1(9Z))","[GP0101]","32:1","16:0_16:1"
"PC(15:0/16:1(9Z))","[GP0101]","31:1","15:0_16:1"
"PC(16:0/18:2(6Z,9Z))","[GP0101]","34:2","16:0_18:2"
"PC(16:1(9Z)/2:0)","[GP0101]","18:1","16:1_2:0"
"PC(17:1(9Z)/17:1(9Z))","[GP0101]","34:2","17:1_17:1"
"PC(22:1(13E)/22:1(13E))","[GP0101]","44:2","22:1_22:1"
"PC(20:0/24:1(15Z))","[GP0101]","44:1","20:0_24:1"
"PC(18:1(6Z)/0:0)","[GP0105]","18:1","18:1"
"PC(26:2(5Z,9Z)/26:2(5Z,9Z))","[GP0101]","52:4","26:2_26:2"
"PC(O-16:0/5:0)","[GP0102]","21:0","16:0_5:0"
"PC(O-8:0/2:0)","[GP0102]","10:0","8:0_2:0"
"DG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]","[GL0201]","38:5","18:1_20:4"
"DG(17:1(9Z)/22:2(13Z,16Z)/0:0)[iso2]","[GL0201]","39:3","17:1_22:2"
"DG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]","[GL0201]","40:7","18:3_22:4"
"TG(16:0/16:0/17:0)[iso3]","[GL0301]","49:0","16:0_16:0_17:0"
"TG(16:0/16:1(9Z)/17:0)[iso6]","[GL0301]","49:1","16:0_16:1_17:0"
"TG(17:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso3]","[GL0301]","52:4","17:1_17:1_18:2"
"TG(17:2(9Z,12Z)/18:0/20:1(11Z))[iso6]","[GL0301]","55:3","17:2_18:0_20:1"
"TG(16:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","[GL0301]","54:5","16:0_16:1_22:4"
"TG(16:1(9Z)/17:1(9Z)/22:1(13Z))[iso6]","[GL0301]","55:3","16:1_17:1_22:1"
"TG(17:1(9Z)/18:1(9Z)/21:0)[iso6]","[GL0301]","56:2","17:1_18:1_21:0"
"TG(16:0/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6]","[GL0301]","56:5","16:0_20:2_20:3"
"TG(16:1(9Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]","[GL0301]","54:8","16:1_16:1_22:6"
"TG(17:2(9Z,12Z)/17:2(9Z,12Z)/22:0)[iso3]","[GL0301]","56:4","17:2_17:2_22:0"
"TG(17:2(9Z,12Z)/18:1(9Z)/22:1(13Z))[iso6]","[GL0301]","57:4","17:2_18:1_22:1"
"TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6]","[GL0301]","57:4","17:1_18:3_22:0"
"TG(16:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","56:7","16:0_18:2_22:5"
"TG(18:3(9Z,12Z,15Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6]","[GL0301]","57:7","18:3_19:0_20:4"
"TG(17:1(9Z)/20:1(11Z)/22:0)[iso6]","[GL0301]","59:2","17:1_20:1_22:0"
"TG(17:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]","[GL0301]","57:10","17:1_20:4_20:5"
"TG(16:1(9Z)/20:0/22:2(13Z,16Z))[iso6]","[GL0301]","58:3","16:1_20:0_22:2"
"TG(17:0/20:0/22:3(10Z,13Z,16Z))[iso6]","[GL0301]","59:3","17:0_20:0_22:3"
"TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","57:9","17:2_18:2_22:5"
"TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]","[GL0301]","58:9","18:2_20:2_20:5"
"TG(17:2(9Z,12Z)/20:0/22:2(13Z,16Z))[iso6]","[GL0301]","59:4","17:2_20:0_22:2"
"TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","[GL0301]","57:10","17:2_18:3_22:5"
"TG(18:2(9Z,12Z)/20:1(11Z)/21:0)[iso6]","[GL0301]","59:3","18:2_20:1_21:0"
