feature,Ctrl1,Ctrl2,Ctrl3,Ctrl4,Ctrl5,Ctrl6,Ctrl7,DHA1,DHA2,DHA3,DHA4,DHA5,DHA6
PE_16:1;0_22:4;0,,,0.979356,,0.502489984,,,,0.116414,0.207575,,,
PE_16:1;0_22:5;0,,,3.74084,,5.218840122,,,,6.48845,5.3799,,,
PE_16:1;0_22:6;0,,,,,,,,,1.57045,1.74828,,,
PE_16:1;0_23:3;0,,,,,,,,,,,,,
PE_16:1;0_24:0;0,,,0.30626,,,,,,0.201823,0.127212,,,
PE_16:1;0_24:1;0,,,0.195857,,,,,,,,,,
PE_16:1;0_24:2;0,,,,,,,,,,,,,
PE_16:1;0_24:3;0,,,,,,,,,,,,,
PE_16:1;0_24:4;0,,,,,,,,,,,,,
PE_16:1;0_24:6;0,,,,,,,,,2.71517,3.09933,,,
PE_16:2;0_18:0;0,,,0.137155,,,,,,,,,,
PE_16:2;0_18:1;0,,,,,,,,,,,,,
PE_16:2;0_18:2;0,,,,,,,,,,,,,
PE_16:2;0_22:5;0,,,,,,,,,,,,,
PE_17:0;0_17:1;0,,,0.549301,,,,,,,0.26895,,,
PE_17:0;0_18:1;0,2.89768,1.64922,5.82486,1.651010036,4.471539974,1.611999989,1.261919975,1.36949,1.2112,3.16805,1.171919942,1.568830013,1.06284
PE_17:0;0_18:2;0,,,0.098387,,,,,,,0.140662,,,
PE_17:0;0_18:3;0,,,,,,,,,,,,,
PE_17:0;0_19:1;0,,,,,,,,,,,,,
PE_17:0;0_19:2;0,,,,,,,,,,,,,
PE_17:0;0_19:3;0,,,,,,,,,,,,,
PE_17:0;0_20:0;0,,,,,,,,,,,,,
PE_17:0;0_20:1;0,,,0.271164,,,,,,,,,,
PE_17:0;0_20:2;0,,,0.608309,0.783998013,,,0.638580024,,0.098498,,,,
PE_17:0;0_20:3;0,0.565665,0.601603,0.533255,0.57110101,1.24011004,0.543744981,,,,,,,
PE_17:0;0_20:4;0,0.992771,0.66654,1.372,1.170850039,3.175499916,,,1.16667,0.920306,0.89517,1.12974,,
PE_17:0;0_20:5;0,,,,,,,,,,0.479939,,,
PE_17:0;0_21:1;0,,,,,,,,,,,,,
PE_17:0;0_21:2;0,,,,,,,,,,,,,
PE_17:0;0_21:3;0,,,,,,,,,,,,,
PE_17:0;0_22:3;0,,,0.131318,,,,,,,,,,
PE_17:0;0_22:4;0,0.623306,,0.345221,,,,,,0.253806,0.460673,,,
PE_17:0;0_22:5;0,,,,,0.889247,,,0.165137,,,,,
PE_17:0;0_22:6;0,,,,,,,,,1.8257,1.93579,,,
PE_17:0;0_23:3;0,,,,,,,,,,,,,
PE_17:0;0_24:4;0,,,,,,,,,,,,,
PE_17:0;0_24:6;0,,,,,,,,,0.799393,0.764622,,,
PE_17:1;0_17:1;0,0.156988,0.128719,0.646382,0.077889703,0.134884998,0.118268996,,,0.128702,0.291969,,,
PE_17:1;0_17:2;0,,,,,,,,,,,,,
PE_17:1;0_18:0;0,0.456387,0.499141,,,,,,0.49575,0.451991,,0.202673003,,0.300019
PE_17:1;0_18:1;0,11.1331,7.10585,4.92805,2.063349962,1.287240028,1.904800057,13.84319973,,1.83951,2.44728,1.271329999,2.013380051,
PE_17:1;0_18:2;0,,,,,,,,,,,,,
PE_17:1;0_18:3;0,,,,,,,,,,,,,
PE_17:1;0_19:1;0,,,1.00635,,,,0.285636008,,0.083147,,,,
PE_17:1;0_19:2;0,,,,,,,,,,,,,
PE_17:1;0_20:0;0,,,,,,,,,,,,,
PE_17:1;0_20:1;0,,,1.25242,,,,,,,,,,
PE_17:1;0_20:2;0,,,,,,,,,,,,,
PE_17:1;0_20:3;0,,,,,,,,,,1.02355,,,
PE_17:1;0_20:4;0,,,,,,,,,,,,,
PE_17:1;0_20:5;0,,,,,,,,,,,,,
PE_17:1;0_21:1;0,,,,,,,,,,,,,
PE_17:1;0_21:2;0,,,,,,,,,,,,,
PE_17:1;0_21:3;0,,,0.220752,,,,,,,,,,
PE_17:1;0_22:1;0,,,,,,,,,,,,,
PE_17:1;0_22:2;0,,,,,,,,,,,,,
PE_17:1;0_22:3;0,,,0.357235,,,,,,0.151649,,,,
PE_17:1;0_22:4;0,0.637895,,,,,,,0.473196,,,,,
PE_17:1;0_22:5;0,,,,,,,,2.21158,,,,1.247390032,0.681578
PE_17:1;0_22:6;0,,,,,,,,,,,,,
PE_17:1;0_23:2;0,,,0.015397,,,,,,,,,,
PE_17:1;0_23:3;0,,,,,,,,,,,,,
PE_17:1;0_23:4;0,,,,,,,,,,,,,
PE_17:1;0_24:3;0,,,,,,,,,,,,,
PE_17:1;0_24:5;0,,,,,,,,,,,,,
PE_17:1;0_24:6;0,,,,,,,,,,,,,
PE_17:2;0_18:0;0,,,,,,,,,0.031147,,,,
PE_17:2;0_24:5;0,,,,,,,,,,,,,
PE_18:0;0_18:0;0,,,,,,,,,,,,,
PE_18:0;0_18:1;0,25.5149,16.802,44.797798,14.80280018,46.30289841,16.53490067,12.64700031,21.809,24.5557,28.5695,15.68519974,16.82769966,17.021601
PE_18:0;0_18:2;0,3.61059,2.66381,8.579,8.332759857,14.80599976,2.492759943,1.998630047,4.52658,5.19917,9.69266,4.665780067,2.232549906,3.34585
PE_18:0;0_18:3;0,,,0.374483,,,0.267646998,,,,0.178049,,,
PE_18:0;0_19:1;0,,,0.152195,,,,,,,0.351287,,,
PE_18:0;0_19:2;0,,,0.160754,,,,,,0.037184,,,,
PE_18:0;0_19:3;0,,,,,,,,,,,,,
PE_18:0;0_20:1;0,,,,,,,,,,,,,
PE_18:0;0_20:2;0,2.33719,1.61773,5.07143,0.542806029,1.120970011,2.642329931,1.552639961,0.284845,0.341819,0.446514,0.617955983,0.793678999,0.421218
PE_18:0;0_20:3;0,4.96468,2.92712,6.22675,5.464190006,15.96889973,3.797250032,3.221299887,7.69312,2.76729,,5.966090202,2.709379911,2.5878
PE_18:0;0_20:4;0,15.2388,8.07318,31.4375,22.10519981,79.95770264,7.041560173,4.554840088,26.6495,27.3169,49.967899,27.92589951,5.131959915,7.33119
PE_18:0;0_20:5;0,,,0.634447,,1.888080001,,,5.59531,1.05265,3.50157,,,2.14938
PE_18:0;0_21:2;0,,,,,,,,,,,,,
PE_18:0;0_21:3;0,,,0.348377,,,,,,,,,,
PE_18:0;0_21:4;0,,,,,,,,,,,,,
PE_18:0;0_22:1;0,,,,,,,,,,,,,
PE_18:0;0_22:2;0,,,0.504769,,,,,,,,,,
PE_18:0;0_22:3;0,,,0.121932,,0.885267973,,,,,,,,
PE_18:0;0_22:4;0,3.50803,2.24319,3.0287,1.643929958,7.619430065,,0.988216996,3.47049,1.66131,2.45455,1.849099994,,0.979796
PE_18:0;0_22:5;0,4.28871,2.59393,6.19421,2.130850077,8.690699577,2.32772994,1.518519998,5.52499,,,2.526989937,,1.99571
PE_18:0;0_22:6;0,,,1.86114,,,,,48.441002,54.0177,48.676399,4.612830162,25.20849991,19.9641
PE_18:0;0_24:4;0,,,,,,,,,,,,,
PE_18:0;0_24:5;0,,,,,,,,,,,,,
PE_18:0;0_24:6;0,,,,,,,,,,,,,
PE_18:1;0_18:1;0,44.534302,31.8853,107.971001,22.83410072,64.99700165,27.3409996,21.18040085,13.0045,18.6259,27.2985,18.6602993,23.36450005,16.552401
PE_18:1;0_18:2;0,4.35626,3.46262,8.54779,9.304229736,17.66790009,3.652699947,2.012589931,2.22681,2.19765,3.43812,4.601830006,2.200050116,1.99717
PE_18:1;0_18:3;0,,,1.49637,,,,,,,,,,
PE_18:1;0_19:0;0,,,,,,,,,,,,,
PE_18:1;0_19:1;0,1.81832,1.29896,1.32658,,1.549460053,0.82585901,0.270449013,,0.284033,0.518404,,,0.522478
PE_18:1;0_19:2;0,,,0.548453,,,,,,,,,,
PE_18:1;0_19:3;0,,,,,,,,,,,,,
PE_18:1;0_20:0;0,,,,,,,,,0.360289,,,,
PE_18:1;0_20:1;0,2.36489,1.52465,4.23732,1.019619942,2.262219906,1.498160005,1.086159945,0.243599,0.309807,0.538889,,0.660338998,0.665772
PE_18:1;0_20:2;0,3.97524,3.10737,5.74941,1.298040032,2.991379976,4.060949802,2.779710054,,0.262432,,,1.37116003,0.438382
PE_18:1;0_20:3;0,6.37189,3.24957,12.8056,8.037899971,22.80809975,4.887179852,4.069039822,4.48344,4.40028,4.71185,6.95374012,4.015709877,1.90983
PE_18:1;0_20:4;0,10.1575,5.82999,5.68261,15.09529972,17.1833992,4.680399895,4.843309879,9.81918,1.81945,3.50704,16.09049988,6.047739983,3.15393
PE_18:1;0_20:5;0,,,0.386259,,,,,,2.64738,3.01157,,,
PE_18:1;0_21:1;0,,,,,,,,,,,,,
PE_18:1;0_21:2;0,,,,,,,,,,,,,
PE_18:1;0_21:3;0,,,0.283993,,,,,,,,,,
PE_18:1;0_21:4;0,,,,,,,,,,,,,
PE_18:1;0_22:0;0,,,0.441905,,,,,,0.388702,0.262126,,,
PE_18:1;0_22:1;0,,,0.523573,,,,,,,,,,
PE_18:1;0_22:2;0,,,0.245228,,,,,,,,,,
PE_18:1;0_22:3;0,,,1.37941,,,,,,1.22047,,,,
PE_18:1;0_22:4;0,2.58038,1.65385,4.14133,1.080170035,4.516630173,,,1.22157,,,1.006029963,,
PE_18:1;0_22:5;0,,,12.6966,,12.89760017,,2.470079899,,29.449699,26.4454,6.69314003,,
PE_18:1;0_22:6;0,,,5.54618,,,,,20.374701,30.3459,16.7623,,14.94330025,
PE_18:1;0_23:3;0,,,,,,,,,,,,,
PE_18:1;0_24:0;0,,,1.2156,,,,,,1.50342,1.28061,,,0.578177
PE_18:1;0_24:1;0,,,1.09594,,,,,,0.377178,,,,
PE_18:1;0_24:4;0,,,,,,,,,,,,,
PE_18:1;0_24:6;0,,,,,,,,,1.81933,,,,
PE_18:2;0_18:2;0,,,0.694532,1.112120032,2.419589996,0.297867,0.167758003,0.900348,0.577144,0.811955,1.40594995,0.340943992,
PE_18:2;0_18:3;0,,,,,,,,,,,,,
PE_18:2;0_19:1;0,,,,,,,,,,,,,
PE_18:2;0_19:3;0,,,,,,,,,,,,,
PE_18:2;0_20:0;0,,,,,,,,,,,,,
PE_18:2;0_20:1;0,,,0.239016,,,,,,,,,,
PE_18:2;0_20:2;0,,,0.994957,,,,,,,,,,
PE_18:2;0_20:3;0,,,0.237224,,0.507381022,,0.31705001,,0.056583,0.11991,,,
PE_18:2;0_20:4;0,,,0.205725,,,,,,0.400551,1.05281,,,
PE_18:2;0_22:0;0,,,,,,,,,,,,,
PE_18:2;0_22:3;0,,,,,,,,,,,,,
PE_18:2;0_22:4;0,,,,,,,,,,,,,
PE_18:2;0_22:5;0,,,,,,,,,,,,,
PE_18:2;0_22:6;0,,,,,,,,,,,,,
PE_18:2;0_24:0;0,,,,,,,,,0.163822,,,,
PE_18:3;0_20:4;0,,,,,,,,,,,,,
PE_18:3;0_22:4;0,,,,,,,,,,,,,
PE_19:0;0_20:3;0,,,,,,,,,,,,,
PE_19:0;0_20:4;0,,,,,,,,,0.060161,0.374466,,,
PE_19:0;0_22:4;0,,,,,,,,,,,,,
PE_19:1;0_19:1;0,,,0.033276,,,,,,,,,,
PE_19:1;0_20:2;0,,,,,,,,,,,,,
PE_19:1;0_20:3;0,,,,,,,,,,,,,
PE_19:1;0_20:4;0,,,,,,,,,,,,,
PE_19:1;0_22:5;0,,,,,,,,,0.136006,,,,
PE_19:1;0_22:6;0,,,,,,,,,0.510144,,,,
PE_19:2;0_20:3;0,,,,,,,,,,,,,
PE_19:2;0_20:4;0,,,,,,,,,,,,,
PE_20:0;0_20:4;0,,,0.122387,,,,,,0.055089,0.141281,,,
PE_20:0;0_20:5;0,,,,,,,,,,,,,
PE_20:0;0_22:4;0,,,,,,,,,,,,,
PE_20:1;0_20:1;0,,,0.026844,,,,,,,,,,
PE_20:1;0_20:2;0,,,0.05434,,,,0.484551013,,,,,,
PE_20:1;0_20:3;0,,,0.225713,,,,,,,,,,
PE_20:1;0_20:4;0,,,0.591269,0.393878996,0.663155019,,0.277837008,,,,,,
PE_20:1;0_22:4;0,,,,,,,,,,,,,
PE_20:1;0_22:6;0,,,,,,,,,,,,,
PE_20:2;0_20:2;0,,,0.180599,,,,0.0635968,,,,,,
PE_20:2;0_20:3;0,,,0.298371,,,,0.436488986,,,,,,
PE_20:2;0_20:4;0,,,0.262235,,,,,,0.219761,,,,
PE_20:2;0_22:4;0,,,,,,,,,,,,,
PE_20:2;0_22:5;0,,,,,,,,,0.02205,,,,
PE_20:3;0_20:3;0,,,,,,,,,,,,,
PE_20:3;0_20:4;0,,,,,,,0.968771994,,,,,,
PE_20:3;0_21:3;0,,,,,,,,,,,,,
PE_20:3;0_22:4;0,,,,,,,,,,,,,
PE_20:3;0_22:5;0,,,,,,,,,,,,,
PE_20:4;0_20:4;0,,,,,,,0.446830988,,,,,,
PE_20:4;0_21:3;0,,,,,,,,,,,,,
PE_20:4;0_22:0;0,,,,,,,,,,,,,
PE_20:4;0_22:3;0,,,,,,,,,,,,,
PE_20:4;0_22:4;0,,,,,,,,,,,,,
PE_20:4;0_22:5;0,,,,,,,,,,,,,
PE_20:4;0_24:0;0,,,0.988102,,,,,,0.521698,0.431781,,,
PE_20:4;0_24:1;0,,,,,,,,,,,,,
PE_20:4;0_24:4;0,,,,,,,,,,,,,
PE_21:1;0_21:1;0,,,,,,,,,,,,,
PE_22:4;0_22:4;0,,,,,,,,,,,,,
PE_22:4;0_22:6;0,,,,,,,,,,,,,
PE_22:4;0_24:4;0,,,,,,,,,,,,,
PE_22:5;0_22:5;0,,,,,,,,,,,,,
PE_22:5;0_24:1;0,,,,,,,,,,,,,
PE_22:5;0_24:3;0,,,,,,,,,,,,,
PE_22:6;0_22:6;0,,,,,,,,,2.10488,0.890244,,,
PE_22:6;0_24:0;0,,,,,,,,,,,,,
PE_22:6;0_24:1;0,,,,,,,,,,,,,
PG_12:0;0_18:0;0,,,,,,,,,,,,,
PG_14:0;0_16:0;0,,,,,,,,,,,,,
PG_14:0;0_18:0;0,,,,,,,,,,,,,
PG_14:0;0_18:1;0,,,0.312666,,0.939121008,,0.070132002,,0.244107,,0.355572999,,
PG_14:0;0_18:2;0,,,,,,,,,,,,,
PG_14:0;0_19:1;0,,,,,,,,,,,,,
PG_14:0;0_20:0;0,,,,,,,,,,,,,
PG_14:0;0_20:1;0,,,,,,,,,,,,,
PG_14:0;0_20:3;0,,,,,,,,,,,,,
PG_14:0;0_22:4;0,,,,,,,,,,,,,
PG_14:3;0_14:3;0,,,,,,,,,,,,,
PG_14:3;0_22:0;0,,,,,,,,,,,,,
PG_15:0;0_15:0;0,,,,,,,,,,,,,
PG_15:0;0_17:0;0,,,,,,,,,,,,,
PG_15:0;0_17:1;0,,,,,,,,,,,,,
PG_15:0;0_18:0;0,,,,,,,,,,,,,
PG_15:0;0_18:1;0,,,,,,,,,,,,,
PG_15:0;0_22:5;0,,,,,,,,,,,,,
PG_16:0;0_16:0;0,,,,,,,,,,,,,
PG_16:0;0_16:1;0,,,0.285808,,0.624424994,,0.099800199,,0.167068,0.330537,,,
PG_16:0;0_17:0;0,,,,,,,,,,,,,
PG_16:0;0_17:1;0,,,,,,,,,,,,,
PG_16:0;0_18:0;0,,,,,,,,,,,,,
PG_16:0;0_18:1;0,1.71634,0.870171,2.58489,5.280109882,18.61709976,2.582890034,2.095439911,1.85869,1.03631,,5.896580219,2.162940025,0.619119
PG_16:0;0_18:2;0,,,0.007883,0.080088302,0.158173993,,,,0.195615,0.232046,,,
PG_16:0;0_18:3;0,,,,,,,,,,,,,
PG_16:0;0_19:1;0,,,,,0.57497102,,,,,,,,
PG_16:0;0_19:2;0,,,,,,,,,,,,,
PG_16:0;0_20:0;0,,,,,,,,,,,,,
PG_16:0;0_20:1;0,,,,,0.366788,,,,,,,,
PG_16:0;0_20:2;0,,,,,,,,,,,,,
PG_16:0;0_20:3;0,,,0.117882,,,,,,0.088711,,,,
PG_16:0;0_20:4;0,,,,,,,,,,0.190986,,,
PG_16:0;0_20:5;0,,,,,,,,,,,,,
PG_16:0;0_22:3;0,,,,,,,,,,,,,
PG_16:0;0_22:4;0,,,,,,,,,,,,,
PG_16:0;0_22:5;0,,,,,,,,,,,,,
PG_16:1;0_16:1;0,,,,,,,,,,,,,
PG_16:1;0_17:0;0,,,,,,,,,,,,,
PG_16:1;0_17:1;0,,,,,,,,,,,,,
PG_16:1;0_18:0;0,,,0.252664,,0.321500987,,0.159843996,,0.077685,,,,
PG_16:1;0_18:1;0,,,1.10375,0.87400198,2.796700001,0.573113978,0.540911973,,,,0.449209005,,
PG_16:1;0_18:2;0,,,,,,,,,,,,,
PG_16:1;0_19:1;0,,,,,,,,,,,,,
PG_16:1;0_19:2;0,,,,,,,,,,,,,
PG_16:1;0_20:0;0,,,,,,,,,,,,,
PG_16:1;0_20:1;0,,,,,,,,,,,,,
PG_16:1;0_20:2;0,,,0.261053,,,,,,,,,,
PG_16:1;0_20:3;0,,,,,,,,,,,,,
PG_16:1;0_20:4;0,,,,,,,,,,,,,
PG_16:1;0_21:2;0,,,,,,,,,,,,,
PG_16:1;0_21:3;0,,,,,,,,,,,,,
PG_16:1;0_22:2;0,,,,,,,,,,,,,
PG_16:1;0_22:3;0,,,,,,,,,,,,,
PG_16:1;0_22:4;0,,,,,,,,,,,,,
PG_16:1;0_22:5;0,,,,,,,,,0.185537,,,,
PG_16:1;0_22:6;0,,,,,,,,,,,,,
PG_16:1;0_24:4;0,,,,,,,,,,,,,
PG_16:1;0_24:5;0,,,,,,,,,,,,,
PG_16:1;0_24:6;0,,,,,,,,,0.786488,,,,
PG_16:2;0_18:1;0,,,,,,,,,,,,,
PG_16:2;0_22:0;0,,,,,,,,,,,,,
PG_16:2;0_22:5;0,,,,,,,,,,,,,
PG_16:3;0_22:4;0,,,,,,,,,,,,,
PG_17:0;0_17:1;0,,,,,,,,,,,,,
PG_17:0;0_18:0;0,,,,,,,,,,,,,
PG_17:0;0_18:1;0,,,0.249065,0.319294989,0.442717999,,,,,,,,
PG_17:0;0_18:2;0,,,,,,,,,,,,,
PG_17:0;0_19:0;0,,,,,,,,,,,,,
PG_17:0;0_20:2;0,,,,,,,,,,,,,
PG_17:0;0_20:3;0,,,,,,,,,,,,,
PG_17:0;0_20:4;0,,,,,,,,,,,,,
PG_17:1;0_17:1;0,,,0.037248,,,,,,,,,,
PG_17:1;0_18:0;0,,,0.018737,,,,,,,,,,
PG_17:1;0_18:1;0,,,0.343535,,0.78460902,,,,,,,,
PG_17:1;0_18:2;0,,,,,,,,,,,,,
PG_17:1;0_19:0;0,,,,,,,,,,,,,
PG_17:1;0_19:1;0,,,,,,,,,,,,,
PG_17:1;0_20:1;0,,,,,,,,,,,,,
PG_17:1;0_20:2;0,,,,,,,,,,,,,
PG_17:1;0_20:3;0,,,,,,,,,,,,,
PG_17:1;0_20:4;0,,,,,,,,,,,,,
PG_18:0;0_18:0;0,0.232555,,,,,,,,,,,,
PG_18:0;0_18:1;0,,,,1.524880052,8.338999748,0.475609004,0.641044021,,,,1.857049942,,
PG_18:0;0_18:2;0,,,0.079797,,0.310640991,,0.101870999,,,,,,
PG_18:0;0_19:1;0,,,,,,,,,,,,,
PG_18:0;0_19:2;0,,,,,,,,,,,,,
PG_18:0;0_19:3;0,,,,,,,,,,,,,
PG_18:0;0_20:1;0,,,,,,,,,,,,,
PG_18:0;0_20:2;0,,,,,,,,,,,,,
PG_18:0;0_20:3;0,,,0.142473,,,,,,,,,,
PG_18:0;0_20:4;0,,,,,,,,,,,,,
PG_18:0;0_22:4;0,,,,,,,,,,,,,
PG_18:0;0_22:5;0,,,,,,,,,,,,,
PG_18:0;0_22:6;0,,,,,,,,,,,,,
PG_18:1;0_18:1;0,1.91438,1.28298,4.97139,4.860280037,20.05870056,2.899610043,3.272979975,,,,2.236939907,,
PG_18:1;0_18:2;0,0.318492,,0.514932,1.230990052,2.409009933,0.453543991,0.403961986,,0.356117,0.66169,0.372094005,,
PG_18:1;0_18:3;0,,,,,,,,,,,,,
PG_18:1;0_19:1;0,,,0.260546,,,,,,,,,,
PG_18:1;0_19:2;0,,,,,,,,,,,,,
PG_18:1;0_19:3;0,,,,,,,,,,,,,
PG_18:1;0_20:0;0,,,,,,,,,,,,,
PG_18:1;0_20:1;0,,,,,0.649474025,,,,,,,,
PG_18:1;0_20:2;0,,0.199217,0.578583,,0.845501006,0.384606004,0.428865999,,,,,,
PG_18:1;0_20:3;0,,,0.392753,,1.312319994,,,,,,,,
PG_18:1;0_20:4;0,,,,0.566264987,1.824990034,,,,,,,,
PG_18:1;0_20:5;0,,,,,,,,,,,,,
PG_18:1;0_21:3;0,,,,,,,,,,,,,
PG_18:1;0_21:4;0,,,,,,,,,,,,,
PG_18:1;0_22:1;0,,,,,,,,,,,,,
PG_18:1;0_22:2;0,,,,,,,,,,,,,
PG_18:1;0_22:3;0,,,,,,,,,,,,,
PG_18:1;0_22:4;0,,,0.248665,,,,,,,,,,
PG_18:1;0_22:5;0,,,,,3.65644002,,,,,,,,
PG_18:1;0_22:6;0,,,,,21.19179916,,,,,,,,
PG_18:2;0_18:2;0,,,,0.339868993,,,,,,0.00754,,,
PG_18:2;0_18:3;0,,,,,,,,,,,,,
PG_18:2;0_19:1;0,,,,,,,,,,,,,
PG_18:2;0_20:1;0,,,,,,,,,,,,,
PG_18:2;0_20:2;0,,,0.044735,,,,,,,,,,
PG_18:2;0_20:3;0,,,,,,,,,,,,,
PG_18:2;0_20:4;0,,,,,,,,,,,,,
PG_18:2;0_22:3;0,,,,,,,,,,,,,
PG_18:2;0_22:4;0,,,,,,,,,,,,,
PG_18:2;0_22:5;0,,,,,,,,,,,,,
PG_18:2;0_22:6;0,,,,,,,,,,,,,
PG_18:3;0_20:4;0,,,,,,,,,,,,,
PG_19:1;0_19:1;0,,,,,,,,,,,,,
PG_19:1;0_20:3;0,,,,,,,,,,,,,
PG_20:1;0_20:1;0,,,,,,,,,,,,,
PG_20:1;0_20:2;0,,,,,,,,,,,,,
PG_20:1;0_20:3;0,,,,,,,,,,,,,
PG_20:1;0_20:4;0,,,,,,,,,,,,,
PG_20:1;0_22:5;0,,,,,,,,,,,,,
PG_20:2;0_20:2;0,,,,,,,,,,,,,
PG_20:2;0_20:3;0,,,,,,,,,,,,,
PG_20:2;0_20:4;0,,,,,,,,,,,,,
PG_20:2;0_22:4;0,,,,,,,,,,,,,
PG_20:2;0_22:5;0,,,,,,,,,,,,,
PG_20:2;0_22:6;0,,,,,,,,,,,,,
PG_20:3;0_20:3;0,,,,,,,,,,,,,
PG_20:3;0_20:4;0,,,,,,,,,,,,,
PG_20:3;0_22:3;0,,,,,,,,,,,,,
PG_20:3;0_22:4;0,,,,,,,,,,,,,
PG_20:3;0_22:5;0,,,,,,,,,,,,,
PG_20:3;0_22:6;0,,,,,,,,,,,,,
PG_20:4;0_20:4;0,,,,,,,,,,,,,
PG_20:4;0_21:3;0,,,,,,,,,,,,,
PG_20:4;0_22:3;0,,,,,,,,,,,,,
PG_20:4;0_22:4;0,,,,,,,,,,,,,
PG_20:4;0_22:5;0,,,,,,,,,,,,,
PG_20:4;0_22:6;0,,,,,,,,,,,,,
PG_20:5;0_22:4;0,,,,,,,,,,,,,
PG_20:5;0_22:5;0,,,,,,,,,,,,,
PG_22:3;0_22:4;0,,,,,,,,,,,,,
PG_22:3;0_22:5;0,,,,,,,,,,,,,
PG_22:4;0_22:4;0,,,,,,,,,,,,,
PG_22:4;0_22:5;0,,,,,,,,,,,,,
PG_22:4;0_22:6;0,,,,,,,,,,,,,
PG_22:5;0_22:5;0,,,,,,,,,,,,,
PG_22:5;0_22:6;0,,,,,,,,,,,,,
PG_22:6;0_22:6;0,,,2.40839,,,,,12.9059,14.6557,22.3687,8.597960472,5.859469891,3.24264
PI_10:0;0_18:0;0,,,,,,,,,,,,,
PI_12:0;0_14:0;0,,,,,,,,,,,,,
PI_12:0;0_16:0;0,,,,,,,,,,,,,
PI_12:0;0_17:0;0,,,,,,,,,,,,,
PI_12:0;0_17:6;0,,,,,,,,,,,,,
PI_12:0;0_18:0;0,,,,,,,,,,,,,
PI_12:0;0_18:1;0,,,,,,,,,,,,,
PI_13:0;0_18:0;0,,,,,,,,,,,,,
PI_14:0;0_14:0;0,,,,,,,,,,,,,
PI_14:0;0_15:0;0,,,,,,,,,,,,,
PI_14:0;0_16:0;0,,,,,,,,,,,,,
PI_14:0;0_16:1;0,,,,,,,,,,,,,
PI_14:0;0_17:0;0,,,,,,,,,,0.008365,,,
PI_14:0;0_17:1;0,,,,,,,,,,,,,
PI_14:0;0_18:0;0,,,,,0.523846984,,2.054769993,,,,0.50038898,,
PI_14:0;0_18:1;0,,,0.118436,,0.166036993,0.0560904,0.0304476,,,9.27E-04,,,
PI_14:0;0_18:2;0,,,,,,,,,,,,,
PI_14:0;0_20:3;0,,,,,,,,,,,,,
PI_14:1;0_16:0;0,,,,,,,,,,,,,
PI_14:1;0_18:0;0,,,,,0.199034005,0.065124601,0.106916003,,,,0.0387628,,
PI_14:1;0_18:1;0,,,,,0.194544002,,,,,,,,
PI_15:0;0_15:0;0,,,,,,,,,,,,,
PI_15:0;0_16:0;0,,,0.215833,,,,,,,,,,
PI_15:0;0_16:1;0,,,,,,,,,,0.311473,,,
PI_15:0;0_17:0;0,,,,,,,0.629557014,,,,,,
PI_15:0;0_17:1;0,,,,,0.0515217,0.019621599,,,,,,,
PI_15:0;0_18:0;0,,,,,,,,,,0.07151,,,
PI_15:0;0_18:1;0,,,0.106023,,,,,,,,,,
PI_15:0;0_18:2;0,,,,,,,,,,,,,
PI_15:0;0_19:2;0,,,,,,,,,,,,,
PI_15:0;0_20:1;0,,,,,,,,,,,,,
PI_15:0;0_20:2;0,,,,,0.161467999,0.049301099,,,,,,,
PI_15:0;0_20:3;0,,,,,,,,,,,,,
PI_15:1;0_18:0;0,,,,,,,,,,,,,
PI_15:1;0_18:1;0,,,,,,,,,,,,,
PI_16:0;0_16:1;0,,,0.731727,,0.775968015,0.340615988,0.250288993,,,0.143629,0.270547986,,
PI_16:0;0_16:2;0,,,,,,,,,,,,,
PI_16:0;0_17:0;0,,,,,,,,,,0.088687,,,
PI_16:0;0_17:1;0,,,0.133708,,,,,,,,,,
PI_16:0;0_18:0;0,,,,,0.591154993,0.159530997,,0.369522,0.372738,0.25901,,,
PI_16:0;0_18:1;0,1.54019,0.766405,8.04897,1.64981997,7.929240227,2.085109949,1.196079969,1.13165,2.70989,3.73077,1.485790014,2.001519918,1.90879
PI_16:0;0_18:2;0,0.350703,,1.0474,0.317957997,1.009330034,0.369112998,0.455882996,0.288306,,0.459441,0.363200009,0.425702006,
PI_16:0;0_18:3;0,,,,,,,,,,,,,
PI_16:0;0_19:1;0,,,0.155992,,0.194659993,,,,0.105124,,,,
PI_16:0;0_19:2;0,,,0.297739,,,,,,,,,,
PI_16:0;0_19:3;0,,,,,,,,,,,,,
PI_16:0;0_20:0;0,,,,,,,,,,,,,
PI_16:0;0_20:1;0,,,0.442096,0.183449998,0.436477005,,,,0.271951,0.197466,,,
PI_16:0;0_20:2;0,0.651946,0.45663,3.04091,0.489008009,1.699409962,1.494940042,1.417240024,,,0.333445,0.43336001,0.583530009,
PI_16:0;0_20:3;0,2.21973,4.18976,1.42424,1.299620032,3.444139957,0.508979976,0.657700002,2.31693,1.18749,1.13656,1.325719953,0.838138998,
PI_16:0;0_20:4;0,2.79306,,4.02857,2.75432992,6.092339993,1.51564002,,2.8695,3.38209,4.78247,3.055759907,1.410699964,
PI_16:0;0_20:5;0,,,,,,,,,,,,,
PI_16:0;0_21:2;0,,,,,,,,,,,,,
PI_16:0;0_21:3;0,,,,,,,,,,,,,
PI_16:0;0_22:2;0,,,,,,,,,,,,,
